"","trial_num","prob_same","time_taken","response","correct","switch","target","previous_actual_response_was_switch","previous_actual_response_was_not_switch","previous_target_response_was_switch","previous_target_response_was_not_switch","previous_response_was_error","previous_response_was_not_error","number_of_same_preceeding","number_of_different_preceeding"
"2480",32,0.9,643,0,1,0,0,0,0,0,0,0,0,0,0
"2481",32,0.9,788,1,1,1,1,0,0,0,0,0,0,0,0
"2482",32,0.9,611,1,1,0,1,0,0,0,0,0,0,0,0
"2483",32,0.9,710,0,1,1,0,0,0,0,0,0,0,0,0
"2484",32,0.9,755,0,1,0,0,0,0,0,0,0,0,0,0
"2485",32,0.9,672,0,1,0,0,0,0,0,0,0,0,0,0
"2486",32,0.9,639,0,1,0,0,0,0,0,0,0,0,0,0
"2487",32,0.9,626,0,1,0,0,0,0,0,0,0,0,0,0
"2488",32,0.9,625,0,1,0,0,0,0,0,0,0,0,0,0
"2489",32,0.9,597,0,1,0,0,0,0,0,0,0,0,0,0
"2490",32,0.9,646,0,1,0,0,0,0,0,0,0,0,0,0
"2491",32,0.9,608,0,1,0,0,0,0,0,0,0,0,0,0
"2492",32,0.9,624,0,1,0,0,0,0,0,0,0,0,0,0
"2493",32,0.9,593,0,1,0,0,0,0,0,0,0,0,0,0
"2494",32,0.9,634,0,1,0,0,0,0,0,0,0,0,0,0
"2495",32,0.9,620,0,1,0,0,0,0,0,0,0,0,0,0
"2496",32,0.9,577,0,1,0,0,0,0,0,0,0,0,0,0
"2497",32,0.9,605,0,1,0,0,0,0,0,0,0,0,0,0
"2498",32,0.9,582,0,1,0,0,0,0,0,0,0,0,0,0
"2499",32,0.9,592,0,1,0,0,0,0,0,0,0,0,0,0
"2500",32,0.9,569,0,1,0,0,0,0,0,0,0,0,0,0
"2501",32,0.9,574,0,1,0,0,0,0,0,0,0,0,0,0
"2502",32,0.9,698,0,1,0,0,0,0,0,0,0,0,0,0
"2503",32,0.9,606,0,1,0,0,0,0,0,0,0,0,0,0
"2504",32,0.9,610,0,1,0,0,0,0,0,0,0,0,0,0
"2505",32,0.9,646,0,1,0,0,0,0,0,0,0,0,0,0
"2506",32,0.9,638,0,1,0,0,0,0,0,0,0,0,0,0
"2507",32,0.9,646,0,1,0,0,0,0,0,0,0,0,0,0
"2508",32,0.9,614,0,1,0,0,0,0,0,0,0,0,0,0
"2509",32,0.9,621,0,1,0,0,0,0,0,0,0,0,0,0
"2510",32,0.9,601,0,1,0,0,0,0,0,0,0,0,0,0
"2511",32,0.9,865,1,1,1,1,0,0,0,0,0,0,0,0
"2512",32,0.9,666,1,1,0,1,0,0,0,0,0,0,0,0
"2513",32,0.9,566,1,1,0,1,0,0,0,0,0,0,0,0
"2514",32,0.9,561,1,1,0,1,0,0,0,0,0,0,0,0
"2515",32,0.9,548,1,1,0,1,0,0,0,0,0,0,0,0
"2516",32,0.9,558,1,1,0,1,0,0,0,0,0,0,0,0
"2517",32,0.9,490,1,1,0,1,0,0,0,0,0,0,0,0
"2518",32,0.9,457,1,1,0,1,0,0,0,0,0,0,0,0
"2519",32,0.9,395,1,1,0,1,0,0,0,0,0,0,0,0
"2520",32,0.9,406,1,1,0,1,0,0,0,0,0,0,0,0
"2521",32,0.9,356,1,1,0,1,0,0,0,0,0,0,0,0
"2522",32,0.9,368,1,1,0,1,0,0,0,0,0,0,0,0
"2523",32,0.9,402,1,1,0,1,0,0,0,0,0,0,0,0
"2524",32,0.9,386,1,1,0,1,0,0,0,0,0,0,0,0
"2525",32,0.9,399,1,1,0,1,0,0,0,0,0,0,0,0
"2526",32,0.9,467,1,1,0,1,0,0,0,0,0,0,0,0
"2527",32,0.9,457,1,1,0,1,0,0,0,0,0,0,0,0
"2528",32,0.9,433,1,1,0,1,0,0,0,0,0,0,0,0
"2529",32,0.9,451,1,1,0,1,0,0,0,0,0,0,0,0
"2530",32,0.9,489,1,1,0,1,0,0,0,0,0,0,0,0
"2531",32,0.9,511,1,1,0,1,0,0,0,0,0,0,0,0
"2532",32,0.9,487,1,1,0,1,0,0,0,0,0,0,0,0
"2533",32,0.9,484,1,1,0,1,0,0,0,0,0,0,0,0
"2534",32,0.9,534,1,1,0,1,0,0,0,0,0,0,0,0
"2535",32,0.9,762,0,1,1,0,0,0,0,0,0,0,0,0
"2536",32,0.9,714,0,1,0,0,0,0,0,0,0,0,0,0
"2537",32,0.9,634,0,1,0,0,0,0,0,0,0,0,0,0
"2538",32,0.9,624,0,1,0,0,0,0,0,0,0,0,0,0
"2539",32,0.9,627,0,1,0,0,0,0,0,0,0,0,0,0
"2540",32,0.9,619,0,1,0,0,0,0,0,0,0,0,0,0
"2541",32,0.9,621,0,1,0,0,0,0,0,0,0,0,0,0
"2542",32,0.9,738,1,1,1,1,0,0,0,0,0,0,0,0
"2543",32,0.9,641,1,1,0,1,0,0,0,0,0,0,0,0
"2544",32,0.9,613,1,1,0,1,0,0,0,0,0,0,0,0
"2545",32,0.9,648,1,1,0,1,0,0,0,0,0,0,0,0
"2546",32,0.9,806,0,1,1,0,0,0,0,0,0,0,0,0
"2547",32,0.9,785,1,1,1,1,0,0,0,0,0,0,0,0
"2548",32,0.9,632,1,1,0,1,0,0,0,0,0,0,0,0
"2549",32,0.9,610,1,1,0,1,0,0,0,0,0,0,0,0
"2550",32,0.9,568,1,1,0,1,0,0,0,0,0,0,0,0
"2551",32,0.9,611,1,1,0,1,0,0,0,0,0,0,0,0
"2552",32,0.9,591,1,1,0,1,0,0,0,0,0,0,0,0
"2553",32,0.9,594,1,1,0,1,0,0,0,0,0,0,0,0
"2554",32,0.9,558,1,1,0,1,0,0,0,0,0,0,0,0
"2555",32,0.9,588,1,1,0,1,0,0,0,0,0,0,0,0
"2556",32,0.9,704,0,1,1,0,0,0,0,0,0,0,0,0
"2557",32,0.9,725,0,0,1,1,0,0,0,0,0,0,0,0
"2558",33,0.5,728,1,1,1,1,0,0,0,0,0,0,0,0
"2559",33,0.5,1134,0,1,1,0,0,0,0,0,0,0,0,0
"2560",33,0.5,1710,0,1,0,0,0,0,0,0,0,0,0,0
"2561",33,0.5,782,1,1,1,1,0,0,0,0,0,0,0,0
"2562",33,0.5,876,1,1,0,1,0,0,0,0,0,0,0,0
"2563",33,0.5,558,1,1,0,1,0,0,0,0,0,0,0,0
"2564",33,0.5,492,1,1,0,1,0,0,0,0,0,0,0,0
"2565",33,0.5,516,1,1,0,1,0,0,0,0,0,0,0,0
"2566",33,0.5,518,1,0,1,0,0,0,0,0,0,0,0,0
"2567",33,0.5,1550,1,1,1,1,0,0,0,0,0,0,0,0
"2568",33,0.5,1413,0,1,1,0,0,0,0,0,0,0,0,0
"2569",33,0.5,1123,1,1,1,1,0,0,0,0,0,0,0,0
"2570",33,0.5,943,1,1,0,1,0,0,0,0,0,0,0,0
"2571",33,0.5,1508,0,1,1,0,0,0,0,0,0,0,0,0
"2572",33,0.5,830,1,1,1,1,0,0,0,0,0,0,0,0
"2573",33,0.5,812,0,1,1,0,0,0,0,0,0,0,0,0
"2574",33,0.5,826,0,1,0,0,0,0,0,0,0,0,0,0
"2575",33,0.5,730,1,1,1,1,0,0,0,0,0,0,0,0
"2576",33,0.5,771,0,1,1,0,0,0,0,0,0,0,0,0
"2577",33,0.5,739,0,1,0,0,0,0,0,0,0,0,0,0
"2578",33,0.5,745,0,1,0,0,0,0,0,0,0,0,0,0
"2579",33,0.5,790,1,1,1,1,0,0,0,0,0,0,0,0
"2580",33,0.5,751,0,1,1,0,0,0,0,0,0,0,0,0
"2581",33,0.5,721,0,1,0,0,0,0,0,0,0,0,0,0
"2582",33,0.5,702,1,1,1,1,0,0,0,0,0,0,0,0
"2583",33,0.5,765,0,1,1,0,0,0,0,0,0,0,0,0
"2584",33,0.5,749,1,1,1,1,0,0,0,0,0,0,0,0
"2585",33,0.5,721,1,1,0,1,0,0,0,0,0,0,0,0
"2586",33,0.5,744,0,1,1,0,0,0,0,0,0,0,0,0
"2587",33,0.5,753,0,1,0,0,0,0,0,0,0,0,0,0
"2588",33,0.5,730,0,1,0,0,0,0,0,0,0,0,0,0
"2589",33,0.5,688,0,1,0,0,0,0,0,0,0,0,0,0
"2590",33,0.5,742,1,1,1,1,0,0,0,0,0,0,0,0
"2591",33,0.5,656,1,1,0,1,0,0,0,0,0,0,0,0
"2592",33,0.5,611,1,1,0,1,0,0,0,0,0,0,0,0
"2593",33,0.5,1044,0,1,1,0,0,0,0,0,0,0,0,0
"2594",33,0.5,703,0,1,0,0,0,0,0,0,0,0,0,0
"2595",33,0.5,723,1,1,1,1,0,0,0,0,0,0,0,0
"2596",33,0.5,652,1,1,0,1,0,0,0,0,0,0,0,0
"2597",33,0.5,628,1,1,0,1,0,0,0,0,0,0,0,0
"2598",33,0.5,850,0,1,1,0,0,0,0,0,0,0,0,0
"2599",33,0.5,788,0,1,0,0,0,0,0,0,0,0,0,0
"2600",33,0.5,725,0,1,0,0,0,0,0,0,0,0,0,0
"2601",33,0.5,766,1,1,1,1,0,0,0,0,0,0,0,0
"2602",33,0.5,613,1,1,0,1,0,0,0,0,0,0,0,0
"2603",33,0.5,645,1,1,0,1,0,0,0,0,0,0,0,0
"2604",33,0.5,656,1,1,0,1,0,0,0,0,0,0,0,0
"2605",33,0.5,764,0,1,1,0,0,0,0,0,0,0,0,0
"2606",33,0.5,748,1,1,1,1,0,0,0,0,0,0,0,0
"2607",33,0.5,654,1,1,0,1,0,0,0,0,0,0,0,0
"2608",33,0.5,782,0,1,1,0,0,0,0,0,0,0,0,0
"2609",33,0.5,866,1,1,1,1,0,0,0,0,0,0,0,0
"2610",33,0.5,1296,0,1,1,0,0,0,0,0,0,0,0,0
"2611",33,0.5,1022,0,1,0,0,0,0,0,0,0,0,0,0
"2612",33,0.5,737,1,1,1,1,0,0,0,0,0,0,0,0
"2613",33,0.5,779,1,1,0,1,0,0,0,0,0,0,0,0
"2614",33,0.5,633,1,1,0,1,0,0,0,0,0,0,0,0
"2615",33,0.5,582,1,1,0,1,0,0,0,0,0,0,0,0
"2616",33,0.5,736,0,1,1,0,0,0,0,0,0,0,0,0
"2617",33,0.5,887,0,1,0,0,0,0,0,0,0,0,0,0
"2618",33,0.5,745,1,1,1,1,0,0,0,0,0,0,0,0
"2619",33,0.5,641,1,1,0,1,0,0,0,0,0,0,0,0
"2620",33,0.5,625,1,1,0,1,0,0,0,0,0,0,0,0
"2621",33,0.5,590,1,1,0,1,0,0,0,0,0,0,0,0
"2622",33,0.5,570,1,1,0,1,0,0,0,0,0,0,0,0
"2623",33,0.5,836,0,1,1,0,0,0,0,0,0,0,0,0
"2624",33,0.5,775,1,1,1,1,0,0,0,0,0,0,0,0
"2625",33,0.5,741,0,1,1,0,0,0,0,0,0,0,0,0
"2626",33,0.5,954,0,1,0,0,0,0,0,0,0,0,0,0
"2627",33,0.5,662,0,1,0,0,0,0,0,0,0,0,0,0
"2628",33,0.5,689,0,1,0,0,0,0,0,0,0,0,0,0
"2629",33,0.5,649,0,1,0,0,0,0,0,0,0,0,0,0
"2630",33,0.5,652,0,1,0,0,0,0,0,0,0,0,0,0
"2631",33,0.5,767,1,1,1,1,0,0,0,0,0,0,0,0
"2632",34,0.9,723,1,1,1,1,0,0,0,0,0,0,0,0
"2633",34,0.9,597,1,1,0,1,0,0,0,0,0,0,0,0
"2634",34,0.9,604,1,1,0,1,0,0,0,0,0,0,0,0
"2635",34,0.9,594,1,1,0,1,0,0,0,0,0,0,0,0
"2636",34,0.9,552,1,1,0,1,0,0,0,0,0,0,0,0
"2637",34,0.9,541,1,1,0,1,0,0,0,0,0,0,0,0
"2638",34,0.9,559,1,1,0,1,0,0,0,0,0,0,0,0
"2639",34,0.9,551,1,1,0,1,0,0,0,0,0,0,0,0
"2640",34,0.9,534,1,1,0,1,0,0,0,0,0,0,0,0
"2641",34,0.9,546,1,1,0,1,0,0,0,0,0,0,0,0
"2642",34,0.9,562,1,1,0,1,0,0,0,0,0,0,0,0
"2643",34,0.9,554,1,1,0,1,0,0,0,0,0,0,0,0
"2644",34,0.9,586,1,1,0,1,0,0,0,0,0,0,0,0
"2645",34,0.9,606,1,1,0,1,0,0,0,0,0,0,0,0
"2646",34,0.9,478,1,1,0,1,0,0,0,0,0,0,0,0
"2647",34,0.9,514,1,1,0,1,0,0,0,0,0,0,0,0
"2648",34,0.9,520,1,1,0,1,0,0,0,0,0,0,0,0
"2649",34,0.9,532,1,1,0,1,0,0,0,0,0,0,0,0
"2650",34,0.9,545,1,1,0,1,0,0,0,0,0,0,0,0
"2651",34,0.9,486,1,1,0,1,0,0,0,0,0,0,0,0
"2652",34,0.9,504,1,1,0,1,0,0,0,0,0,0,0,0
"2653",34,0.9,485,1,1,0,1,0,0,0,0,0,0,0,0
"2654",34,0.9,529,1,1,0,1,0,0,0,0,0,0,0,0
"2655",34,0.9,519,1,1,0,1,0,0,0,0,0,0,0,0
"2656",34,0.9,498,1,0,1,0,0,0,0,0,0,0,0,0
"2657",34,0.9,1498,0,1,0,0,0,0,0,0,0,0,0,0
"2658",34,0.9,714,0,1,0,0,0,0,0,0,0,0,0,0
"2659",34,0.9,713,1,1,1,1,0,0,0,0,0,0,0,0
"2660",34,0.9,596,1,1,0,1,0,0,0,0,0,0,0,0
"2661",34,0.9,538,1,1,0,1,0,0,0,0,0,0,0,0
"2662",34,0.9,528,1,1,0,1,0,0,0,0,0,0,0,0
"2663",34,0.9,560,1,0,1,0,0,0,0,0,0,0,0,0
"2664",34,0.9,1578,0,1,0,0,0,0,0,0,0,0,0,0
"2665",34,0.9,729,0,1,0,0,0,0,0,0,0,0,0,0
"2666",34,0.9,654,0,1,0,0,0,0,0,0,0,0,0,0
"2667",34,0.9,638,0,1,0,0,0,0,0,0,0,0,0,0
"2668",34,0.9,602,0,1,0,0,0,0,0,0,0,0,0,0
"2669",34,0.9,636,0,1,0,0,0,0,0,0,0,0,0,0
"2670",34,0.9,652,0,0,1,1,0,0,0,0,0,0,0,0
"2671",34,0.9,812,1,1,0,1,0,0,0,0,0,0,0,0
"2672",34,0.9,850,0,1,1,0,0,0,0,0,0,0,0,0
"2673",34,0.9,936,0,1,0,0,0,0,0,0,0,0,0,0
"2674",34,0.9,715,0,1,0,0,0,0,0,0,0,0,0,0
"2675",34,0.9,667,0,1,0,0,0,0,0,0,0,0,0,0
"2676",34,0.9,680,0,1,0,0,0,0,0,0,0,0,0,0
"2677",34,0.9,646,0,1,0,0,0,0,0,0,0,0,0,0
"2678",34,0.9,648,0,1,0,0,0,0,0,0,0,0,0,0
"2679",34,0.9,630,0,1,0,0,0,0,0,0,0,0,0,0
"2680",34,0.9,604,0,1,0,0,0,0,0,0,0,0,0,0
"2681",34,0.9,612,0,1,0,0,0,0,0,0,0,0,0,0
"2682",34,0.9,629,0,1,0,0,0,0,0,0,0,0,0,0
"2683",34,0.9,601,0,1,0,0,0,0,0,0,0,0,0,0
"2684",34,0.9,628,0,1,0,0,0,0,0,0,0,0,0,0
"2685",34,0.9,597,0,1,0,0,0,0,0,0,0,0,0,0
"2686",34,0.9,615,0,1,0,0,0,0,0,0,0,0,0,0
"2687",34,0.9,598,0,1,0,0,0,0,0,0,0,0,0,0
"2688",34,0.9,634,0,1,0,0,0,0,0,0,0,0,0,0
"2689",34,0.9,639,0,1,0,0,0,0,0,0,0,0,0,0
"2690",34,0.9,650,0,1,0,0,0,0,0,0,0,0,0,0
"2691",34,0.9,572,0,1,0,0,0,0,0,0,0,0,0,0
"2692",34,0.9,648,0,1,0,0,0,0,0,0,0,0,0,0
"2693",34,0.9,600,0,1,0,0,0,0,0,0,0,0,0,0
"2694",34,0.9,625,0,1,0,0,0,0,0,0,0,0,0,0
"2695",34,0.9,612,0,1,0,0,0,0,0,0,0,0,0,0
"2696",34,0.9,598,0,1,0,0,0,0,0,0,0,0,0,0
"2697",34,0.9,658,0,1,0,0,0,0,0,0,0,0,0,0
"2698",34,0.9,596,0,1,0,0,0,0,0,0,0,0,0,0
"2699",34,0.9,636,0,1,0,0,0,0,0,0,0,0,0,0
"2700",34,0.9,666,0,1,0,0,0,0,0,0,0,0,0,0
"2701",34,0.9,663,0,1,0,0,0,0,0,0,0,0,0,0
"2702",34,0.9,649,0,1,0,0,0,0,0,0,0,0,0,0
"2703",34,0.9,636,0,1,0,0,0,0,0,0,0,0,0,0
"2704",34,0.9,593,0,1,0,0,0,0,0,0,0,0,0,0
"2705",34,0.9,601,0,1,0,0,0,0,0,0,0,0,0,0
"2706",34,0.9,591,0,1,0,0,0,0,0,0,0,0,0,0
"2707",34,0.9,582,0,1,0,0,0,0,0,0,0,0,0,0
"2708",34,0.9,574,0,1,0,0,0,0,0,0,0,0,0,0
"2709",34,0.9,620,0,1,0,0,0,0,0,0,0,0,0,0
"2710",34,0.9,622,0,0,1,1,0,0,0,0,0,0,0,0
"2711",34,0.9,683,1,1,0,1,0,0,0,0,0,0,0,0
"2712",34,0.9,620,1,1,0,1,0,0,0,0,0,0,0,0
"2713",34,0.9,910,0,1,1,0,0,0,0,0,0,0,0,0
"2714",34,0.9,1016,0,1,0,0,0,0,0,0,0,0,0,0
"2715",34,0.9,649,0,1,0,0,0,0,0,0,0,0,0,0
"2716",34,0.9,639,0,1,0,0,0,0,0,0,0,0,0,0
"2717",34,0.9,621,0,1,0,0,0,0,0,0,0,0,0,0
"2718",34,0.9,609,0,1,0,0,0,0,0,0,0,0,0,0
"2719",34,0.9,631,0,1,0,0,0,0,0,0,0,0,0,0
"2720",34,0.9,623,0,1,0,0,0,0,0,0,0,0,0,0
"2721",34,0.9,686,0,1,0,0,0,0,0,0,0,0,0,0
"2722",34,0.9,724,0,1,0,0,0,0,0,0,0,0,0,0
"2723",35,0.9,666,1,1,1,1,0,0,0,0,0,0,0,0
"2724",35,0.9,572,1,1,0,1,0,0,0,0,0,0,0,0
"2725",35,0.9,770,0,1,1,0,0,0,0,0,0,0,0,0
"2726",35,0.9,668,0,1,0,0,0,0,0,0,0,0,0,0
"2727",35,0.9,648,0,1,0,0,0,0,0,0,0,0,0,0
"2728",35,0.9,636,0,1,0,0,0,0,0,0,0,0,0,0
"2729",35,0.9,674,0,1,0,0,0,0,0,0,0,0,0,0
"2730",35,0.9,636,0,1,0,0,0,0,0,0,0,0,0,0
"2731",35,0.9,734,1,1,1,1,0,0,0,0,0,0,0,0
"2732",35,0.9,714,1,1,0,1,0,0,0,0,0,0,0,0
"2733",35,0.9,614,1,1,0,1,0,0,0,0,0,0,0,0
"2734",35,0.9,608,1,1,0,1,0,0,0,0,0,0,0,0
"2735",35,0.9,901,1,1,0,1,0,0,0,0,0,0,0,0
"2736",35,0.9,647,1,1,0,1,0,0,0,0,0,0,0,0
"2737",35,0.9,579,1,1,0,1,0,0,0,0,0,0,0,0
"2738",35,0.9,536,1,1,0,1,0,0,0,0,0,0,0,0
"2739",35,0.9,522,1,1,0,1,0,0,0,0,0,0,0,0
"2740",35,0.9,525,1,1,0,1,0,0,0,0,0,0,0,0
"2741",35,0.9,543,1,1,0,1,0,0,0,0,0,0,0,0
"2742",35,0.9,510,1,1,0,1,0,0,0,0,0,0,0,0
"2743",35,0.9,520,1,1,0,1,0,0,0,0,0,0,0,0
"2744",35,0.9,720,0,1,1,0,0,0,0,0,0,0,0,0
"2745",35,0.9,649,0,1,0,0,0,0,0,0,0,0,0,0
"2746",35,0.9,625,0,1,0,0,0,0,0,0,0,0,0,0
"2747",35,0.9,633,0,1,0,0,0,0,0,0,0,0,0,0
"2748",35,0.9,619,0,1,0,0,0,0,0,0,0,0,0,0
"2749",35,0.9,616,0,1,0,0,0,0,0,0,0,0,0,0
"2750",35,0.9,632,0,1,0,0,0,0,0,0,0,0,0,0
"2751",35,0.9,618,0,1,0,0,0,0,0,0,0,0,0,0
"2752",35,0.9,631,0,1,0,0,0,0,0,0,0,0,0,0
"2753",35,0.9,798,1,1,1,1,0,0,0,0,0,0,0,0
"2754",35,0.9,628,1,1,0,1,0,0,0,0,0,0,0,0
"2755",35,0.9,612,1,1,0,1,0,0,0,0,0,0,0,0
"2756",35,0.9,630,1,1,0,1,0,0,0,0,0,0,0,0
"2757",35,0.9,618,1,1,0,1,0,0,0,0,0,0,0,0
"2758",35,0.9,618,1,1,0,1,0,0,0,0,0,0,0,0
"2759",35,0.9,586,1,1,0,1,0,0,0,0,0,0,0,0
"2760",35,0.9,602,1,1,0,1,0,0,0,0,0,0,0,0
"2761",35,0.9,600,1,1,0,1,0,0,0,0,0,0,0,0
"2762",35,0.9,728,0,1,1,0,0,0,0,0,0,0,0,0
"2763",35,0.9,778,0,1,0,0,0,0,0,0,0,0,0,0
"2764",35,0.9,655,0,1,0,0,0,0,0,0,0,0,0,0
"2765",35,0.9,650,0,1,0,0,0,0,0,0,0,0,0,0
"2766",35,0.9,631,0,1,0,0,0,0,0,0,0,0,0,0
"2767",35,0.9,637,0,1,0,0,0,0,0,0,0,0,0,0
"2768",35,0.9,625,0,1,0,0,0,0,0,0,0,0,0,0
"2769",35,0.9,665,0,1,0,0,0,0,0,0,0,0,0,0
"2770",35,0.9,823,1,1,1,1,0,0,0,0,0,0,0,0
"2771",35,0.9,635,1,0,1,0,0,0,0,0,0,0,0,0
"2772",35,0.9,665,0,0,1,1,0,0,0,0,0,0,0,0
"2773",35,0.9,683,1,1,0,1,0,0,0,0,0,0,0,0
"2774",35,0.9,610,1,1,0,1,0,0,0,0,0,0,0,0
"2775",35,0.9,574,1,1,0,1,0,0,0,0,0,0,0,0
"2776",35,0.9,563,1,1,0,1,0,0,0,0,0,0,0,0
"2777",35,0.9,561,1,1,0,1,0,0,0,0,0,0,0,0
"2778",35,0.9,528,1,1,0,1,0,0,0,0,0,0,0,0
"2779",35,0.9,518,1,1,0,1,0,0,0,0,0,0,0,0
"2780",35,0.9,478,1,1,0,1,0,0,0,0,0,0,0,0
"2781",35,0.9,470,1,1,0,1,0,0,0,0,0,0,0,0
"2782",35,0.9,474,1,1,0,1,0,0,0,0,0,0,0,0
"2783",35,0.9,450,1,1,0,1,0,0,0,0,0,0,0,0
"2784",35,0.9,546,1,1,0,1,0,0,0,0,0,0,0,0
"2785",35,0.9,523,1,1,0,1,0,0,0,0,0,0,0,0
"2786",35,0.9,478,1,1,0,1,0,0,0,0,0,0,0,0
"2787",35,0.9,486,1,1,0,1,0,0,0,0,0,0,0,0
"2788",35,0.9,489,1,1,0,1,0,0,0,0,0,0,0,0
"2789",35,0.9,469,1,1,0,1,0,0,0,0,0,0,0,0
"2790",35,0.9,547,1,0,1,0,0,0,0,0,0,0,0,0
"2791",35,0.9,955,0,1,0,0,0,0,0,0,0,0,0,0
"2792",35,0.9,714,0,1,0,0,0,0,0,0,0,0,0,0
"2793",35,0.9,600,0,1,0,0,0,0,0,0,0,0,0,0
"2794",35,0.9,587,0,1,0,0,0,0,0,0,0,0,0,0
"2795",35,0.9,613,0,1,0,0,0,0,0,0,0,0,0,0
"2796",35,0.9,578,0,1,0,0,0,0,0,0,0,0,0,0
"2797",35,0.9,609,0,1,0,0,0,0,0,0,0,0,0,0
"2798",35,0.9,613,0,0,1,1,0,0,0,0,0,0,0,0
"2799",35,0.9,605,1,1,0,1,0,0,0,0,0,0,0,0
"2800",35,0.9,578,1,1,0,1,0,0,0,0,0,0,0,0
"2801",35,0.9,551,1,1,0,1,0,0,0,0,0,0,0,0
"2802",35,0.9,566,1,1,0,1,0,0,0,0,0,0,0,0
"2803",35,0.9,515,1,1,0,1,0,0,0,0,0,0,0,0
"2804",35,0.9,558,1,1,0,1,0,0,0,0,0,0,0,0
"2805",35,0.9,562,1,1,0,1,0,0,0,0,0,0,0,0
"2806",35,0.9,536,1,1,0,1,0,0,0,0,0,0,0,0
"2807",35,0.9,562,1,1,0,1,0,0,0,0,0,0,0,0
"2808",35,0.9,534,1,1,0,1,0,0,0,0,0,0,0,0
"2809",35,0.9,802,0,1,1,0,0,0,0,0,0,0,0,0
"2810",35,0.9,736,0,1,0,0,0,0,0,0,0,0,0,0
"2811",35,0.9,868,0,1,0,0,0,0,0,0,0,0,0,0
"2812",35,0.9,607,0,1,0,0,0,0,0,0,0,0,0,0
"2813",35,0.9,581,0,1,0,0,0,0,0,0,0,0,0,0
"2814",35,0.9,560,0,1,0,0,0,0,0,0,0,0,0,0
"2815",35,0.9,762,1,1,1,1,0,0,0,0,0,0,0,0
"2816",35,0.9,588,1,1,0,1,0,0,0,0,0,0,0,0
"2817",35,0.9,538,1,1,0,1,0,0,0,0,0,0,0,0
"2818",36,0.8,654,1,1,1,1,0,0,0,0,0,0,0,0
"2819",36,0.8,576,1,1,0,1,0,0,0,0,0,0,0,0
"2820",36,0.8,509,1,1,0,1,0,0,0,0,0,0,0,0
"2821",36,0.8,558,1,1,0,1,0,0,0,0,0,0,0,0
"2822",36,0.8,533,1,1,0,1,0,0,0,0,0,0,0,0
"2823",36,0.8,545,1,0,1,0,0,0,0,0,0,0,0,0
"2824",36,0.8,682,0,1,0,0,0,0,0,0,0,0,0,0
"2825",36,0.8,596,1,0,0,0,0,0,0,0,0,0,0,0
"2826",36,0.8,625,0,1,0,0,0,0,0,0,0,0,0,0
"2827",36,0.8,659,0,1,0,0,0,0,0,0,0,0,0,0
"2828",36,0.8,616,0,1,0,0,0,0,0,0,0,0,0,0
"2829",36,0.8,595,0,1,0,0,0,0,0,0,0,0,0,0
"2830",36,0.8,551,0,0,1,1,0,0,0,0,0,0,0,0
"2831",36,0.8,589,1,1,0,1,0,0,0,0,0,0,0,0
"2832",36,0.8,535,1,1,0,1,0,0,0,0,0,0,0,0
"2833",36,0.8,488,1,1,0,1,0,0,0,0,0,0,0,0
"2834",36,0.8,486,1,1,0,1,0,0,0,0,0,0,0,0
"2835",36,0.8,506,1,1,0,1,0,0,0,0,0,0,0,0
"2836",36,0.8,484,1,1,0,1,0,0,0,0,0,0,0,0
"2837",36,0.8,455,1,1,0,1,0,0,0,0,0,0,0,0
"2838",36,0.8,507,1,1,0,1,0,0,0,0,0,0,0,0
"2839",36,0.8,482,1,0,1,0,0,0,0,0,0,0,0,0
"2840",36,0.8,500,0,1,0,0,0,0,0,0,0,0,0,0
"2841",36,0.8,499,0,0,1,1,0,0,0,0,0,0,0,0
"2842",36,0.8,419,1,0,1,0,0,0,0,0,0,0,0,0
"2843",36,0.8,832,0,1,0,0,0,0,0,0,0,0,0,0
"2844",36,0.8,639,0,0,1,1,0,0,0,0,0,0,0,0
"2845",36,0.8,461,1,1,0,1,0,0,0,0,0,0,0,0
"2846",36,0.8,598,1,1,0,1,0,0,0,0,0,0,0,0
"2847",36,0.8,635,1,1,0,1,0,0,0,0,0,0,0,0
"2848",36,0.8,794,0,1,1,0,0,0,0,0,0,0,0,0
"2849",36,0.8,922,0,0,1,1,0,0,0,0,0,0,0,0
"2850",36,0.8,703,1,1,0,1,0,0,0,0,0,0,0,0
"2851",36,0.8,575,1,1,0,1,0,0,0,0,0,0,0,0
"2852",36,0.8,559,1,1,0,1,0,0,0,0,0,0,0,0
"2853",36,0.8,477,1,1,0,1,0,0,0,0,0,0,0,0
"2854",36,0.8,455,1,1,0,1,0,0,0,0,0,0,0,0
"2855",36,0.8,534,1,1,0,1,0,0,0,0,0,0,0,0
"2856",36,0.8,502,1,0,1,0,0,0,0,0,0,0,0,0
"2857",36,0.8,1518,0,1,0,0,0,0,0,0,0,0,0,0
"2858",36,0.8,678,0,1,0,0,0,0,0,0,0,0,0,0
"2859",36,0.8,590,0,1,0,0,0,0,0,0,0,0,0,0
"2860",36,0.8,775,1,1,1,1,0,0,0,0,0,0,0,0
"2861",36,0.8,723,0,1,1,0,0,0,0,0,0,0,0,0
"2862",36,0.8,1954,0,1,0,0,0,0,0,0,0,0,0,0
"2863",36,0.8,750,0,1,0,0,0,0,0,0,0,0,0,0
"2864",36,0.8,666,0,1,0,0,0,0,0,0,0,0,0,0
