trial_num, prob_same,response_num, response_time,target_response, response_switch_target, actual_response, response_correct,response_switch_actual,blood sugar
4,0.25,84,706,S,different_key,S,correct,different_key,low
5,0.1,2,648,D,,S,incorrect,,low
5,0.1,3,1020,D,same_key,D,correct,different_key,low
5,0.1,4,627,D,same_key,D,correct,same_key,low
5,0.1,5,651,D,same_key,D,correct,same_key,low
5,0.1,6,761,D,same_key,D,correct,same_key,low
5,0.1,7,550,D,same_key,D,correct,same_key,low
5,0.1,8,610,D,same_key,D,correct,same_key,low
5,0.1,9,550,D,same_key,D,correct,same_key,low
5,0.1,10,942,D,same_key,D,correct,same_key,low
5,0.1,11,510,D,same_key,D,correct,same_key,low
5,0.1,12,552,D,same_key,D,correct,same_key,low
5,0.1,13,550,D,same_key,D,correct,same_key,low
5,0.1,14,570,D,same_key,D,correct,same_key,low
5,0.1,15,491,D,same_key,D,correct,same_key,low
5,0.1,16,530,D,same_key,D,correct,same_key,low
5,0.1,17,512,D,same_key,D,correct,same_key,low
5,0.1,18,648,D,same_key,D,correct,same_key,low
5,0.1,19,568,D,same_key,D,correct,same_key,low
5,0.1,20,552,D,same_key,D,correct,same_key,low
5,0.1,21,551,D,same_key,D,correct,same_key,low
5,0.1,22,629,D,same_key,D,correct,same_key,low
5,0.1,23,528,D,same_key,D,correct,same_key,low
5,0.1,24,610,D,same_key,D,correct,same_key,low
5,0.1,25,686,D,same_key,D,correct,same_key,low
5,0.1,26,650,D,same_key,D,correct,same_key,low
5,0.1,27,629,D,same_key,D,correct,same_key,low
5,0.1,28,706,D,same_key,D,correct,same_key,low
5,0.1,29,590,D,same_key,D,correct,same_key,low
5,0.1,30,550,D,same_key,D,correct,same_key,low
5,0.1,31,530,S,different_key,D,incorrect,same_key,low
5,0.1,32,746,D,different_key,D,correct,same_key,low
5,0.1,33,706,D,same_key,D,correct,same_key,low
5,0.1,34,726,D,same_key,D,correct,same_key,low
5,0.1,35,650,D,same_key,D,correct,same_key,low
5,0.1,36,842,D,same_key,D,correct,same_key,low
5,0.1,37,668,D,same_key,D,correct,same_key,low
5,0.1,38,608,D,same_key,D,correct,same_key,low
5,0.1,39,648,D,same_key,D,correct,same_key,low
5,0.1,40,786,S,different_key,S,correct,different_key,low
5,0.1,41,648,D,different_key,D,correct,different_key,low
5,0.1,42,647,D,same_key,D,correct,same_key,low
5,0.1,43,608,D,same_key,D,correct,same_key,low
5,0.1,44,610,D,same_key,D,correct,same_key,low
5,0.1,45,784,S,different_key,S,correct,different_key,low
5,0.1,46,603,D,different_key,D,correct,different_key,low
5,0.1,47,927,D,same_key,D,correct,same_key,low
5,0.1,48,706,D,same_key,D,correct,same_key,low
5,0.1,49,608,D,same_key,D,correct,same_key,low
5,0.1,50,610,D,same_key,D,correct,same_key,low
5,0.1,51,710,S,different_key,S,correct,different_key,low
5,0.1,52,628,D,different_key,D,correct,different_key,low
5,0.1,53,590,D,same_key,D,correct,same_key,low
5,0.1,54,591,D,same_key,D,correct,same_key,low
5,0.1,55,744,D,same_key,D,correct,same_key,low
5,0.1,56,630,D,same_key,D,correct,same_key,low
5,0.1,57,648,D,same_key,D,correct,same_key,low
5,0.1,58,648,D,same_key,D,correct,same_key,low
5,0.1,59,666,D,same_key,D,correct,same_key,low
5,0.1,60,648,D,same_key,D,correct,same_key,low
5,0.1,61,612,D,same_key,D,correct,same_key,low
5,0.1,62,626,D,same_key,D,correct,same_key,low
5,0.1,63,530,D,same_key,D,correct,same_key,low
5,0.1,64,570,D,same_key,D,correct,same_key,low
5,0.1,65,512,D,same_key,D,correct,same_key,low
5,0.1,66,939,S,different_key,S,correct,different_key,low
5,0.1,67,669,D,different_key,D,correct,different_key,low
5,0.1,68,627,D,same_key,D,correct,same_key,low
5,0.1,69,611,D,same_key,D,correct,same_key,low
5,0.1,70,589,D,same_key,D,correct,same_key,low
5,0.1,71,533,D,same_key,D,correct,same_key,low
5,0.1,72,605,D,same_key,D,correct,same_key,low
5,0.1,73,532,D,same_key,D,correct,same_key,low
5,0.1,74,648,D,same_key,D,correct,same_key,low
5,0.1,75,551,D,same_key,D,correct,same_key,low
5,0.1,76,803,S,different_key,S,correct,different_key,low
5,0.1,77,706,S,same_key,S,correct,same_key,low
5,0.1,78,593,S,same_key,S,correct,same_key,low
5,0.1,79,683,D,different_key,D,correct,different_key,low
5,0.1,80,668,D,same_key,D,correct,same_key,low
5,0.1,81,610,D,same_key,D,correct,same_key,low
5,0.1,82,571,D,same_key,D,correct,same_key,low
5,0.1,83,588,D,same_key,D,correct,same_key,low
5,0.1,84,746,S,different_key,S,correct,different_key,low
5,0.1,85,668,D,different_key,D,correct,different_key,low
5,0.1,86,590,D,same_key,D,correct,same_key,low
5,0.1,87,608,D,same_key,D,correct,same_key,low
5,0.1,88,590,D,same_key,D,correct,same_key,low
5,0.1,89,648,D,same_key,D,correct,same_key,low
5,0.1,90,628,D,same_key,D,correct,same_key,low
5,0.1,91,648,D,same_key,D,correct,same_key,low
5,0.1,92,744,D,same_key,D,correct,same_key,low
5,0.1,93,610,D,same_key,D,correct,same_key,low
6,0.9,2,688,D,,D,correct,,low
6,0.9,3,706,S,different_key,S,correct,different_key,low
6,0.9,4,570,S,same_key,S,correct,same_key,low
6,0.9,5,628,D,different_key,D,correct,different_key,low
6,0.9,6,746,S,different_key,S,correct,different_key,low
6,0.9,7,570,S,same_key,S,correct,same_key,low
6,0.9,8,571,S,same_key,S,correct,same_key,low
6,0.9,9,570,S,same_key,S,correct,same_key,low
6,0.9,10,532,S,same_key,S,correct,same_key,low
6,0.9,11,767,D,different_key,D,correct,different_key,low
6,0.9,12,1134,S,different_key,D,incorrect,same_key,low
6,0.9,13,569,S,same_key,D,incorrect,same_key,low
6,0.9,14,590,S,same_key,S,correct,different_key,low
6,0.9,15,568,S,same_key,S,correct,same_key,low
6,0.9,16,552,S,same_key,S,correct,same_key,low
6,0.9,17,550,S,same_key,S,correct,same_key,low
6,0.9,18,570,S,same_key,S,correct,same_key,low
6,0.9,19,510,S,same_key,S,correct,same_key,low
6,0.9,20,531,S,same_key,S,correct,same_key,low
6,0.9,21,551,S,same_key,S,correct,same_key,low
6,0.9,22,530,S,same_key,S,correct,same_key,low
6,0.9,23,474,S,same_key,S,correct,same_key,low
6,0.9,24,587,S,same_key,S,correct,same_key,low
6,0.9,25,533,S,same_key,S,correct,same_key,low
6,0.9,26,472,S,same_key,S,correct,same_key,low
6,0.9,27,431,S,same_key,S,correct,same_key,low
6,0.9,28,767,D,different_key,D,correct,different_key,low
6,0.9,29,569,S,different_key,S,correct,different_key,low
6,0.9,30,588,S,same_key,S,correct,same_key,low
6,0.9,31,535,S,same_key,S,correct,same_key,low
6,0.9,32,587,S,same_key,S,correct,same_key,low
6,0.9,33,492,S,same_key,S,correct,same_key,low
6,0.9,34,452,S,same_key,S,correct,same_key,low
6,0.9,35,492,S,same_key,S,correct,same_key,low
6,0.9,36,452,S,same_key,S,correct,same_key,low
6,0.9,37,590,S,same_key,S,correct,same_key,low
6,0.9,38,394,S,same_key,S,correct,same_key,low
6,0.9,39,453,S,same_key,S,correct,same_key,low
6,0.9,40,512,S,same_key,S,correct,same_key,low
6,0.9,41,432,S,same_key,S,correct,same_key,low
6,0.9,42,532,S,same_key,S,correct,same_key,low
6,0.9,43,492,S,same_key,S,correct,same_key,low
6,0.9,44,550,S,same_key,S,correct,same_key,low
6,0.9,45,530,S,same_key,S,correct,same_key,low
6,0.9,46,454,D,different_key,S,incorrect,same_key,low
6,0.9,47,628,S,different_key,S,correct,same_key,low
6,0.9,48,452,S,same_key,S,correct,same_key,low
6,0.9,49,532,D,different_key,S,incorrect,same_key,low
6,0.9,50,726,S,different_key,S,correct,same_key,low
6,0.9,51,550,S,same_key,S,correct,same_key,low
6,0.9,52,552,S,same_key,S,correct,same_key,low
6,0.9,53,570,S,same_key,S,correct,same_key,low
6,0.9,54,530,S,same_key,S,correct,same_key,low
6,0.9,55,531,S,same_key,S,correct,same_key,low
6,0.9,56,531,S,same_key,S,correct,same_key,low
6,0.9,57,453,S,same_key,S,correct,same_key,low
6,0.9,58,511,S,same_key,S,correct,same_key,low
6,0.9,59,569,S,same_key,S,correct,same_key,low
6,0.9,60,533,S,same_key,S,correct,same_key,low
6,0.9,61,549,S,same_key,S,correct,same_key,low
6,0.9,62,514,S,same_key,S,correct,same_key,low
6,0.9,63,556,S,same_key,S,correct,same_key,low
6,0.9,64,534,S,same_key,S,correct,same_key,low
6,0.9,65,628,S,same_key,S,correct,same_key,low
6,0.9,66,674,S,same_key,S,correct,same_key,low
6,0.9,67,592,S,same_key,S,correct,same_key,low
6,0.9,68,530,S,same_key,S,correct,same_key,low
6,0.9,69,570,S,same_key,S,correct,same_key,low
6,0.9,70,552,S,same_key,S,correct,same_key,low
6,0.9,71,531,S,same_key,S,correct,same_key,low
6,0.9,72,804,D,different_key,D,correct,different_key,low
6,0.9,73,726,D,same_key,D,correct,same_key,low
6,0.9,74,708,S,different_key,S,correct,different_key,low
6,0.9,75,744,D,different_key,D,correct,different_key,low
6,0.9,76,708,S,different_key,S,correct,different_key,low
6,0.9,77,628,S,same_key,S,correct,same_key,low
6,0.9,78,706,D,different_key,D,correct,different_key,low
6,0.9,79,766,S,different_key,S,correct,different_key,low
6,0.9,80,608,S,same_key,S,correct,same_key,low
6,0.9,81,552,S,same_key,S,correct,same_key,low
6,0.9,82,628,S,same_key,S,correct,same_key,low
6,0.9,83,471,D,different_key,S,incorrect,same_key,low
6,0.9,84,551,S,different_key,S,correct,same_key,low
6,0.9,85,569,S,same_key,S,correct,same_key,low
6,0.9,86,531,S,same_key,S,correct,same_key,low
6,0.9,87,552,S,same_key,S,correct,same_key,low
6,0.9,88,569,S,same_key,S,correct,same_key,low
6,0.9,89,628,S,same_key,S,correct,same_key,low
6,0.9,90,550,S,same_key,S,correct,same_key,low
6,0.9,91,532,S,same_key,S,correct,same_key,low
6,0.9,92,744,D,different_key,D,correct,different_key,low
6,0.9,93,628,S,different_key,S,correct,different_key,low
6,0.9,94,570,S,same_key,S,correct,same_key,low
6,0.9,95,532,S,same_key,S,correct,same_key,low
6,0.9,96,514,S,same_key,S,correct,same_key,low
6,0.9,97,512,S,same_key,S,correct,same_key,low
6,0.9,98,530,S,same_key,S,correct,same_key,low
6,0.9,99,747,D,different_key,D,correct,different_key,low
6,0.9,100,511,S,different_key,S,correct,different_key,low
6,0.9,101,530,S,same_key,S,correct,same_key,low
6,0.9,102,570,S,same_key,S,correct,same_key,low
6,0.9,103,510,S,same_key,S,correct,same_key,low
7,0.1,2,921,D,,D,correct,,low
7,0.1,3,785,D,same_key,D,correct,same_key,low
7,0.1,4,651,D,same_key,D,correct,same_key,low
7,0.1,5,723,D,same_key,S,incorrect,different_key,low
7,0.1,6,530,D,same_key,D,correct,different_key,low
7,0.1,7,590,D,same_key,D,correct,same_key,low
7,0.1,8,532,D,same_key,D,correct,same_key,low
7,0.1,9,531,D,same_key,D,correct,same_key,low
7,0.1,10,686,D,same_key,D,correct,same_key,low
7,0.1,11,474,D,same_key,D,correct,same_key,low
7,0.1,12,432,D,same_key,D,correct,same_key,low
7,0.1,13,492,D,same_key,D,correct,same_key,low
7,0.1,14,396,D,same_key,D,correct,same_key,low
7,0.1,15,510,S,different_key,D,incorrect,same_key,low
7,0.1,16,492,D,different_key,D,correct,same_key,low
7,0.1,17,238,S,different_key,D,incorrect,same_key,low
7,0.1,18,336,D,different_key,D,correct,same_key,low
7,0.1,19,706,D,same_key,D,correct,same_key,low
7,0.1,20,648,D,same_key,D,correct,same_key,low
7,0.1,21,668,D,same_key,D,correct,same_key,low
7,0.1,22,627,D,same_key,D,correct,same_key,low
7,0.1,23,591,D,same_key,D,correct,same_key,low
7,0.1,24,628,S,different_key,S,correct,different_key,low
7,0.1,25,747,D,different_key,D,correct,different_key,low
7,0.1,26,687,D,same_key,D,correct,same_key,low
7,0.1,27,627,D,same_key,D,correct,same_key,low
7,0.1,28,629,D,same_key,D,correct,same_key,low
7,0.1,29,627,D,same_key,D,correct,same_key,low
7,0.1,30,669,D,same_key,D,correct,same_key,low
7,0.1,31,532,D,same_key,D,correct,same_key,low
7,0.1,32,509,S,different_key,D,incorrect,same_key,low
7,0.1,33,512,D,different_key,D,correct,same_key,low
7,0.1,34,648,D,same_key,D,correct,same_key,low
7,0.1,35,668,D,same_key,D,correct,same_key,low
7,0.1,36,686,D,same_key,D,correct,same_key,low
7,0.1,37,648,D,same_key,D,correct,same_key,low
7,0.1,38,610,D,same_key,D,correct,same_key,low
7,0.1,39,590,D,same_key,D,correct,same_key,low
7,0.1,40,745,D,same_key,D,correct,same_key,low
7,0.1,41,570,D,same_key,D,correct,same_key,low
7,0.1,42,648,D,same_key,D,correct,same_key,low
7,0.1,43,610,D,same_key,D,correct,same_key,low
7,0.1,44,666,D,same_key,D,correct,same_key,low
7,0.1,45,648,D,same_key,D,correct,same_key,low
7,0.1,46,688,D,same_key,D,correct,same_key,low
7,0.1,47,686,D,same_key,D,correct,same_key,low
7,0.1,48,766,S,different_key,S,correct,different_key,low
7,0.1,49,706,D,different_key,D,correct,different_key,low
7,0.1,50,532,D,same_key,D,correct,same_key,low
7,0.1,51,609,D,same_key,D,correct,same_key,low
7,0.1,52,725,D,same_key,D,correct,same_key,low
7,0.1,53,512,S,different_key,D,incorrect,same_key,low
7,0.1,54,512,D,different_key,D,correct,same_key,low
7,0.1,55,705,D,same_key,D,correct,same_key,low
7,0.1,56,824,S,different_key,S,correct,different_key,low
7,0.1,57,706,D,different_key,D,correct,different_key,low
7,0.1,58,688,D,same_key,D,correct,same_key,low
7,0.1,59,766,D,same_key,D,correct,same_key,low
7,0.1,60,588,D,same_key,D,correct,same_key,low
7,0.1,61,766,S,different_key,S,correct,different_key,low
7,0.1,62,822,S,same_key,S,correct,same_key,low
7,0.1,63,708,D,different_key,D,correct,different_key,low
7,0.1,64,804,D,same_key,D,correct,same_key,low
7,0.1,65,669,D,same_key,D,correct,same_key,low
7,0.1,66,668,D,same_key,D,correct,same_key,low
7,0.1,67,649,D,same_key,D,correct,same_key,low
7,0.1,68,685,D,same_key,D,correct,same_key,low
7,0.1,69,648,D,same_key,D,correct,same_key,low
7,0.1,70,708,D,same_key,D,correct,same_key,low
7,0.1,71,666,D,same_key,D,correct,same_key,low
7,0.1,72,668,D,same_key,D,correct,same_key,low
7,0.1,73,668,D,same_key,D,correct,same_key,low
7,0.1,74,668,D,same_key,D,correct,same_key,low
7,0.1,75,648,D,same_key,D,correct,same_key,low
7,0.1,76,706,D,same_key,D,correct,same_key,low
7,0.1,77,668,D,same_key,D,correct,same_key,low
7,0.1,78,688,D,same_key,D,correct,same_key,low
7,0.1,79,687,D,same_key,D,correct,same_key,low
7,0.1,80,686,D,same_key,D,correct,same_key,low
7,0.1,81,629,D,same_key,D,correct,same_key,low
7,0.1,82,668,D,same_key,D,correct,same_key,low
7,0.1,83,647,D,same_key,D,correct,same_key,low
7,0.1,84,648,D,same_key,D,correct,same_key,low
7,0.1,85,628,D,same_key,D,correct,same_key,low
7,0.1,86,668,D,same_key,D,correct,same_key,low
7,0.1,87,688,D,same_key,D,correct,same_key,low
7,0.1,88,686,S,different_key,S,correct,different_key,low
7,0.1,89,708,D,different_key,D,correct,different_key,low
7,0.1,90,822,D,same_key,D,correct,same_key,low
7,0.1,91,631,D,same_key,D,correct,same_key,low
7,0.1,92,608,D,same_key,D,correct,same_key,low
8,0.75,2,688,D,,D,correct,,low
8,0.75,3,1116,S,different_key,S,correct,different_key,low
8,0.75,4,668,S,same_key,S,correct,same_key,low
8,0.75,5,550,S,same_key,S,correct,same_key,low
8,0.75,6,491,S,same_key,S,correct,same_key,low
8,0.75,7,707,D,different_key,D,correct,different_key,low
8,0.75,8,785,S,different_key,S,correct,different_key,low
8,0.75,9,570,S,same_key,S,correct,same_key,low
8,0.75,10,591,S,same_key,S,correct,same_key,low
8,0.75,11,567,S,same_key,S,correct,same_key,low
8,0.75,12,610,S,same_key,S,correct,same_key,low
8,0.75,13,530,S,same_key,S,correct,same_key,low
8,0.75,14,610,S,same_key,S,correct,same_key,low
8,0.75,15,530,S,same_key,S,correct,same_key,low
8,0.75,16,472,S,same_key,S,correct,same_key,low
8,0.75,17,512,S,same_key,S,correct,same_key,low
8,0.75,18,708,D,different_key,D,correct,different_key,low
8,0.75,19,532,S,different_key,S,correct,different_key,low
8,0.75,20,588,S,same_key,S,correct,same_key,low
8,0.75,21,551,S,same_key,S,correct,same_key,low
8,0.75,22,786,D,different_key,D,correct,different_key,low
8,0.75,23,706,S,different_key,S,correct,different_key,low
8,0.75,24,532,D,different_key,S,incorrect,same_key,low
8,0.75,25,1096,S,different_key,S,correct,same_key,low
8,0.75,26,590,S,same_key,S,correct,same_key,low
8,0.75,27,530,S,same_key,S,correct,same_key,low
8,0.75,28,550,S,same_key,S,correct,same_key,low
8,0.75,29,532,S,same_key,S,correct,same_key,low
8,0.75,30,588,S,same_key,S,correct,same_key,low
8,0.75,31,590,S,same_key,S,correct,same_key,low
8,0.75,32,530,S,same_key,S,correct,same_key,low
8,0.75,33,512,S,same_key,S,correct,same_key,low
8,0.75,34,569,S,same_key,S,correct,same_key,low
8,0.75,35,765,D,different_key,D,correct,different_key,low
8,0.75,36,551,S,different_key,S,correct,different_key,low
8,0.75,37,454,D,different_key,S,incorrect,same_key,low
8,0.75,38,822,S,different_key,D,incorrect,different_key,low
8,0.75,39,648,S,same_key,S,correct,different_key,low
8,0.75,40,1409,D,different_key,D,correct,different_key,low
8,0.75,41,687,S,different_key,S,correct,different_key,low
8,0.75,42,588,S,same_key,S,correct,same_key,low
8,0.75,43,902,D,different_key,D,correct,different_key,low
8,0.75,44,610,S,different_key,S,correct,different_key,low
8,0.75,45,608,S,same_key,S,correct,same_key,low
8,0.75,46,1763,D,different_key,D,correct,different_key,low
8,0.75,47,510,S,different_key,S,correct,different_key,low
8,0.75,48,668,S,same_key,S,correct,same_key,low
8,0.75,49,726,D,different_key,D,correct,different_key,low
8,0.75,50,610,S,different_key,S,correct,different_key,low
8,0.75,51,530,S,same_key,S,correct,same_key,low
8,0.75,52,532,S,same_key,S,correct,same_key,low
8,0.75,53,668,D,different_key,D,correct,different_key,low
8,0.75,54,608,D,same_key,S,incorrect,different_key,low
8,0.75,55,960,S,different_key,S,correct,same_key,low
8,0.75,56,550,S,same_key,S,correct,same_key,low
8,0.75,57,552,S,same_key,S,correct,same_key,low
8,0.75,58,510,S,same_key,S,correct,same_key,low
8,0.75,59,552,S,same_key,S,correct,same_key,low
8,0.75,60,530,S,same_key,S,correct,same_key,low
8,0.75,61,726,D,different_key,D,correct,different_key,low
8,0.75,62,763,S,different_key,S,correct,different_key,low
8,0.75,63,688,S,same_key,S,correct,same_key,low
8,0.75,64,532,S,same_key,S,correct,same_key,low
8,0.75,65,706,D,different_key,D,correct,different_key,low
8,0.75,66,1078,D,same_key,D,correct,same_key,low
8,0.75,67,666,S,different_key,S,correct,different_key,low
8,0.75,68,766,D,different_key,D,correct,different_key,low
8,0.75,69,608,S,different_key,S,correct,different_key,low
8,0.75,70,611,S,same_key,S,correct,same_key,low
8,0.75,71,550,S,same_key,S,correct,same_key,low
8,0.75,72,668,S,same_key,S,correct,same_key,low
8,0.75,73,669,D,different_key,D,correct,different_key,low
8,0.75,74,766,S,different_key,S,correct,different_key,low
8,0.75,75,570,S,same_key,S,correct,same_key,low
8,0.75,76,590,S,same_key,S,correct,same_key,low
8,0.75,77,570,S,same_key,S,correct,same_key,low
8,0.75,78,570,S,same_key,S,correct,same_key,low
8,0.75,79,510,S,same_key,S,correct,same_key,low
8,0.75,80,454,D,different_key,S,incorrect,same_key,low
8,0.75,81,492,S,different_key,S,correct,same_key,low
8,0.75,82,608,S,same_key,S,correct,same_key,low
8,0.75,83,553,S,same_key,S,correct,same_key,low
8,0.75,84,569,S,same_key,S,correct,same_key,low
8,0.75,85,784,D,different_key,D,correct,different_key,low
8,0.75,86,881,D,same_key,D,correct,same_key,low
8,0.75,87,668,S,different_key,S,correct,different_key,low
8,0.75,88,668,S,same_key,S,correct,same_key,low
8,0.75,89,842,D,different_key,D,correct,different_key,low
8,0.75,90,804,D,same_key,D,correct,same_key,low
9,0.75,2,708,D,,D,correct,,low
9,0.75,3,666,D,same_key,S,incorrect,different_key,low
9,0.75,4,867,D,same_key,D,correct,different_key,low
9,0.75,5,703,S,different_key,S,correct,different_key,low
9,0.75,6,998,S,same_key,S,correct,same_key,low
9,0.75,7,512,S,same_key,S,correct,same_key,low
9,0.75,8,550,S,same_key,S,correct,same_key,low
9,0.75,9,688,D,different_key,D,correct,different_key,low
9,0.75,10,628,S,different_key,S,correct,different_key,low
9,0.75,11,610,S,same_key,S,correct,same_key,low
9,0.75,12,665,D,different_key,D,correct,different_key,low
9,0.75,13,1020,D,same_key,D,correct,same_key,low
9,0.75,14,706,D,same_key,D,correct,same_key,low
9,0.75,15,766,S,different_key,S,correct,different_key,low
9,0.75,16,726,S,same_key,S,correct,same_key,low
9,0.75,17,726,S,same_key,S,correct,same_key,low
9,0.75,18,648,S,same_key,S,correct,same_key,low
9,0.75,19,570,S,same_key,S,correct,same_key,low
9,0.75,20,570,S,same_key,S,correct,same_key,low
9,0.75,21,708,D,different_key,D,correct,different_key,low
9,0.75,22,1036,S,different_key,S,correct,different_key,low
9,0.75,23,1001,S,same_key,S,correct,same_key,low
9,0.75,24,570,S,same_key,S,correct,same_key,low
9,0.75,25,570,S,same_key,S,correct,same_key,low
9,0.75,26,648,S,same_key,S,correct,same_key,low
9,0.75,27,513,S,same_key,S,correct,same_key,low
9,0.75,28,529,S,same_key,S,correct,same_key,low
9,0.75,29,532,S,same_key,S,correct,same_key,low
9,0.75,30,550,S,same_key,S,correct,same_key,low
9,0.75,31,550,S,same_key,S,correct,same_key,low
9,0.75,32,512,S,same_key,S,correct,same_key,low
9,0.75,33,530,D,different_key,S,incorrect,same_key,low
9,0.75,34,902,D,same_key,D,correct,different_key,low
9,0.75,35,804,D,same_key,D,correct,same_key,low
9,0.75,36,764,S,different_key,S,correct,different_key,low
9,0.75,37,883,D,different_key,D,correct,different_key,low
9,0.75,38,862,S,different_key,S,correct,different_key,low
9,0.75,39,686,S,same_key,S,correct,same_key,low
9,0.75,40,671,D,different_key,D,correct,different_key,low
9,0.75,41,645,S,different_key,S,correct,different_key,low
9,0.75,42,686,S,same_key,S,correct,same_key,low
9,0.75,43,590,S,same_key,S,correct,same_key,low
9,0.75,44,708,D,different_key,D,correct,different_key,low
9,0.75,45,568,S,different_key,S,correct,different_key,low
9,0.75,46,712,D,different_key,D,correct,different_key,low
9,0.75,47,842,S,different_key,S,correct,different_key,low
9,0.75,48,747,D,different_key,D,correct,different_key,low
9,0.75,49,844,S,different_key,S,correct,different_key,low
9,0.75,50,648,S,same_key,S,correct,same_key,low
9,0.75,51,570,S,same_key,S,correct,same_key,low
9,0.75,52,744,S,same_key,S,correct,same_key,low
9,0.75,53,688,D,different_key,D,correct,different_key,low
9,0.75,54,920,S,different_key,S,correct,different_key,low
9,0.75,55,746,D,different_key,D,correct,different_key,low
9,0.75,56,707,S,different_key,S,correct,different_key,low
9,0.75,57,628,S,same_key,S,correct,same_key,low
9,0.75,58,588,S,same_key,S,correct,same_key,low
9,0.75,59,570,S,same_key,S,correct,same_key,low
9,0.75,60,550,S,same_key,S,correct,same_key,low
9,0.75,61,512,S,same_key,S,correct,same_key,low
9,0.75,62,533,S,same_key,S,correct,same_key,low
9,0.75,63,606,S,same_key,S,correct,same_key,low
9,0.75,64,611,S,same_key,S,correct,same_key,low
9,0.75,65,763,D,different_key,D,correct,different_key,low
9,0.75,66,550,S,different_key,S,correct,different_key,low
9,0.75,67,552,S,same_key,S,correct,same_key,low
9,0.75,68,568,S,same_key,S,correct,same_key,low
9,0.75,69,532,S,same_key,S,correct,same_key,low
9,0.75,70,550,S,same_key,S,correct,same_key,low
9,0.75,71,512,S,same_key,S,correct,same_key,low
9,0.75,72,764,D,different_key,D,correct,different_key,low
9,0.75,73,399,S,different_key,S,correct,different_key,low
9,0.75,74,527,D,different_key,S,incorrect,same_key,low
9,0.75,75,608,S,different_key,S,correct,same_key,low
9,0.75,76,590,S,same_key,S,correct,same_key,low
9,0.75,77,727,D,different_key,D,correct,different_key,low
9,0.75,78,824,D,same_key,D,correct,same_key,low
9,0.75,79,744,D,same_key,D,correct,same_key,low
9,0.75,80,746,D,same_key,D,correct,same_key,low
9,0.75,81,610,D,same_key,D,correct,same_key,low
9,0.75,82,824,S,different_key,S,correct,different_key,low
9,0.75,83,608,S,same_key,S,correct,same_key,low
9,0.75,84,767,D,different_key,D,correct,different_key,low
9,0.75,85,647,S,different_key,S,correct,different_key,low
9,0.75,86,628,S,same_key,S,correct,same_key,low
9,0.75,87,570,S,same_key,S,correct,same_key,low
9,0.75,88,608,D,different_key,S,incorrect,same_key,low
9,0.75,89,708,S,different_key,S,correct,same_key,low
10,0.25,2,924,D,,D,correct,,low
10,0.25,3,844,D,same_key,D,correct,same_key,low
10,0.25,4,728,D,same_key,D,correct,same_key,low
10,0.25,5,599,D,same_key,D,correct,same_key,low
10,0.25,6,528,D,same_key,D,correct,same_key,low
10,0.25,7,808,D,same_key,D,correct,same_key,low
10,0.25,8,578,D,same_key,D,correct,same_key,low
10,0.25,9,570,D,same_key,D,correct,same_key,low
10,0.25,10,570,D,same_key,D,correct,same_key,low
10,0.25,11,530,S,different_key,D,incorrect,same_key,low
10,0.25,12,730,D,different_key,D,correct,same_key,low
10,0.25,13,610,D,same_key,D,correct,same_key,low
10,0.25,14,588,D,same_key,D,correct,same_key,low
10,0.25,15,628,D,same_key,D,correct,same_key,low
10,0.25,16,648,D,same_key,D,correct,same_key,low
10,0.25,17,610,D,same_key,D,correct,same_key,low
10,0.25,18,648,D,same_key,D,correct,same_key,low
10,0.25,19,550,D,same_key,D,correct,same_key,low
10,0.25,20,610,D,same_key,D,correct,same_key,low
10,0.25,21,628,D,same_key,D,correct,same_key,low
10,0.25,22,590,D,same_key,D,correct,same_key,low
10,0.25,23,665,S,different_key,S,correct,different_key,low
10,0.25,24,650,S,same_key,S,correct,same_key,low
10,0.25,25,548,S,same_key,S,correct,same_key,low
10,0.25,26,653,D,different_key,D,correct,different_key,low
10,0.25,27,741,D,same_key,D,correct,same_key,low
10,0.25,28,610,D,same_key,D,correct,same_key,low
10,0.25,29,651,D,same_key,D,correct,same_key,low
10,0.25,30,645,D,same_key,D,correct,same_key,low
10,0.25,31,589,D,same_key,D,correct,same_key,low
10,0.25,32,647,D,same_key,D,correct,same_key,low
10,0.25,33,611,D,same_key,D,correct,same_key,low
10,0.25,34,611,D,same_key,D,correct,same_key,low
10,0.25,35,705,S,different_key,S,correct,different_key,low
10,0.25,36,686,D,different_key,D,correct,different_key,low
10,0.25,37,668,D,same_key,D,correct,same_key,low
10,0.25,38,610,D,same_key,D,correct,same_key,low
10,0.25,39,628,D,same_key,D,correct,same_key,low
10,0.25,40,648,D,same_key,D,correct,same_key,low
10,0.25,41,570,D,same_key,D,correct,same_key,low
10,0.25,42,628,D,same_key,D,correct,same_key,low
10,0.25,43,726,S,different_key,S,correct,different_key,low
10,0.25,44,688,D,different_key,D,correct,different_key,low
10,0.25,45,706,D,same_key,D,correct,same_key,low
10,0.25,46,570,D,same_key,D,correct,same_key,low
10,0.25,47,610,D,same_key,D,correct,same_key,low
10,0.25,48,588,D,same_key,D,correct,same_key,low
10,0.25,49,611,D,same_key,D,correct,same_key,low
10,0.25,50,684,S,different_key,S,correct,different_key,low
10,0.25,51,570,S,same_key,S,correct,same_key,low
10,0.25,52,668,D,different_key,D,correct,different_key,low
10,0.25,53,688,D,same_key,D,correct,same_key,low
