"","trial_number","prob_same","response_number","time_taken","response_was_S","response_was_correct","target_response_switched","target_response_was_S","actual_response_switched","previous_actual_response_was_switch","previous_target_response_was_switch","previous_response_was_error","number_of_same_preceeding","number_of_different_preceeding"
"2699",33,0.8,90,828,0,1,1,0,1,1,1,0,0,0
"2700",33,0.8,91,1078,0,1,0,0,0,1,1,0,0,1
"2701",33,0.8,92,614,0,0,1,1,0,0,0,0,0,0
"2702",33,0.8,93,544,1,1,0,1,1,0,1,1,1,0
"2703",33,0.8,94,600,1,1,0,1,0,1,0,0,2,0
"2704",34,0.9,2,496,1,1,0,1,0,0,0,0,3,0
"2705",34,0.9,3,479,1,1,0,1,0,0,0,0,4,0
"2706",34,0.9,4,505,1,1,0,1,0,0,0,0,5,0
"2707",34,0.9,5,703,0,1,1,0,1,0,0,0,0,0
"2708",34,0.9,6,769,0,1,0,0,0,1,1,0,0,1
"2709",34,0.9,7,599,0,1,0,0,0,0,0,0,0,2
"2710",34,0.9,8,608,0,0,1,1,0,0,0,0,0,0
"2711",34,0.9,9,560,1,1,0,1,1,0,1,1,1,0
"2712",34,0.9,10,520,1,1,0,1,0,1,0,0,2,0
"2713",34,0.9,11,529,1,1,0,1,0,0,0,0,3,0
"2714",34,0.9,12,681,0,1,1,0,1,0,0,0,0,0
"2715",34,0.9,13,718,0,1,0,0,0,1,1,0,0,1
"2716",34,0.9,14,584,0,1,0,0,0,0,0,0,0,2
"2717",34,0.9,15,706,0,1,0,0,0,0,0,0,0,3
"2718",34,0.9,16,590,0,1,0,0,0,0,0,0,0,4
"2719",34,0.9,17,633,0,1,0,0,0,0,0,0,0,5
"2720",34,0.9,18,601,0,1,0,0,0,0,0,0,0,6
"2721",34,0.9,19,695,0,1,0,0,0,0,0,0,0,7
"2722",34,0.9,20,575,0,1,0,0,0,0,0,0,0,8
"2723",34,0.9,21,592,0,1,0,0,0,0,0,0,0,9
"2724",34,0.9,22,640,0,1,0,0,0,0,0,0,0,10
"2725",34,0.9,23,736,0,1,0,0,0,0,0,0,0,11
"2726",34,0.9,24,563,0,1,0,0,0,0,0,0,0,12
"2727",34,0.9,25,600,0,1,0,0,0,0,0,0,0,13
"2728",34,0.9,26,621,0,1,0,0,0,0,0,0,0,14
"2729",34,0.9,27,537,0,1,0,0,0,0,0,0,0,15
"2730",34,0.9,28,585,0,1,0,0,0,0,0,0,0,16
"2731",34,0.9,29,583,0,1,0,0,0,0,0,0,0,17
"2732",34,0.9,30,559,0,1,0,0,0,0,0,0,0,18
"2733",34,0.9,31,729,1,1,1,1,1,0,0,0,0,0
"2734",34,0.9,32,523,1,1,0,1,0,1,1,0,1,0
"2735",34,0.9,33,585,1,1,0,1,0,0,0,0,2,0
"2736",34,0.9,34,540,1,1,0,1,0,0,0,0,3,0
"2737",34,0.9,35,530,1,0,1,0,0,0,0,0,0,0
"2738",34,0.9,36,871,0,1,0,0,1,0,1,1,0,1
"2739",34,0.9,37,887,1,1,1,1,1,1,0,0,0,0
"2740",34,0.9,38,591,1,1,0,1,0,1,1,0,1,0
"2741",34,0.9,39,536,1,1,0,1,0,0,0,0,2,0
"2742",34,0.9,40,601,1,1,0,1,0,0,0,0,3,0
"2743",34,0.9,41,616,1,1,0,1,0,0,0,0,4,0
"2744",34,0.9,42,711,0,1,1,0,1,0,0,0,0,0
"2745",34,0.9,43,633,0,1,0,0,0,1,1,0,0,1
"2746",34,0.9,44,632,0,1,0,0,0,0,0,0,0,2
"2747",34,0.9,45,720,1,1,1,1,1,0,0,0,0,0
"2748",34,0.9,46,624,1,1,0,1,0,1,1,0,1,0
"2749",34,0.9,47,544,1,1,0,1,0,0,0,0,2,0
"2750",34,0.9,48,544,1,1,0,1,0,0,0,0,3,0
"2751",34,0.9,49,563,1,1,0,1,0,0,0,0,4,0
"2752",34,0.9,50,573,1,1,0,1,0,0,0,0,5,0
"2753",34,0.9,51,592,1,1,0,1,0,0,0,0,6,0
"2754",34,0.9,52,520,1,1,0,1,0,0,0,0,7,0
"2755",34,0.9,53,833,0,1,1,0,1,0,0,0,0,0
"2756",34,0.9,54,743,0,1,0,0,0,1,1,0,0,1
"2757",34,0.9,55,560,0,1,0,0,0,0,0,0,0,2
"2758",34,0.9,56,616,0,1,0,0,0,0,0,0,0,3
"2759",34,0.9,57,744,1,1,1,1,1,0,0,0,0,0
"2760",34,0.9,58,524,1,1,0,1,0,1,1,0,1,0
"2761",34,0.9,59,566,1,1,0,1,0,0,0,0,2,0
"2762",34,0.9,60,550,1,1,0,1,0,0,0,0,3,0
"2763",34,0.9,61,640,0,1,1,0,1,0,0,0,0,0
"2764",34,0.9,62,712,0,1,0,0,0,1,1,0,0,1
"2765",34,0.9,63,689,0,1,0,0,0,0,0,0,0,2
"2766",34,0.9,64,584,0,1,0,0,0,0,0,0,0,3
"2767",34,0.9,65,583,0,1,0,0,0,0,0,0,0,4
"2768",34,0.9,66,585,0,1,0,0,0,0,0,0,0,5
"2769",34,0.9,67,624,0,1,0,0,0,0,0,0,0,6
"2770",34,0.9,68,584,0,1,0,0,0,0,0,0,0,7
"2771",34,0.9,69,592,0,1,0,0,0,0,0,0,0,8
"2772",34,0.9,70,640,0,1,0,0,0,0,0,0,0,9
"2773",34,0.9,71,640,0,1,0,0,0,0,0,0,0,10
"2774",34,0.9,72,635,0,1,0,0,0,0,0,0,0,11
"2775",34,0.9,73,638,0,1,0,0,0,0,0,0,0,12
"2776",34,0.9,74,615,0,1,0,0,0,0,0,0,0,13
"2777",34,0.9,75,547,0,1,0,0,0,0,0,0,0,14
"2778",34,0.9,76,789,1,1,1,1,1,0,0,0,0,0
"2779",34,0.9,77,574,1,1,0,1,0,1,1,0,1,0
"2780",34,0.9,78,514,1,1,0,1,0,0,0,0,2,0
"2781",34,0.9,79,607,1,1,0,1,0,0,0,0,3,0
"2782",34,0.9,80,586,1,1,0,1,0,0,0,0,4,0
"2783",34,0.9,81,607,1,1,0,1,0,0,0,0,5,0
"2784",34,0.9,82,561,1,1,0,1,0,0,0,0,6,0
"2785",34,0.9,83,583,1,1,0,1,0,0,0,0,7,0
"2786",34,0.9,84,524,1,1,0,1,0,0,0,0,8,0
"2787",34,0.9,85,516,1,1,0,1,0,0,0,0,9,0
"2788",34,0.9,86,551,1,1,0,1,0,0,0,0,10,0
"2789",34,0.9,87,578,1,1,0,1,0,0,0,0,11,0
"2790",34,0.9,88,575,1,1,0,1,0,0,0,0,12,0
"2791",34,0.9,89,568,1,1,0,1,0,0,0,0,13,0
"2792",34,0.9,90,504,1,1,0,1,0,0,0,0,14,0
"2793",34,0.9,91,554,1,1,0,1,0,0,0,0,15,0
"2794",34,0.9,92,541,1,1,0,1,0,0,0,0,16,0
"2795",34,0.9,93,608,1,1,0,1,0,0,0,0,17,0
"2796",34,0.9,94,553,1,1,0,1,0,0,0,0,18,0
"2797",34,0.9,95,535,1,1,0,1,0,0,0,0,19,0
"2798",34,0.9,96,536,1,1,0,1,0,0,0,0,20,0
"2799",34,0.9,97,481,1,1,0,1,0,0,0,0,21,0
"2800",34,0.9,98,484,1,1,0,1,0,0,0,0,22,0
"2801",35,0.9,2,687,1,1,1,1,0,0,0,0,23,0
"2802",35,0.9,3,481,1,1,0,1,0,0,1,0,24,0
"2803",35,0.9,4,689,0,1,1,0,1,0,0,0,0,0
"2804",35,0.9,5,632,0,1,0,0,0,1,1,0,0,1
"2805",35,0.9,6,622,0,1,0,0,0,0,0,0,0,2
"2806",35,0.9,7,508,0,1,0,0,0,0,0,0,0,3
"2807",35,0.9,8,589,0,1,0,0,0,0,0,0,0,4
"2808",35,0.9,9,552,0,1,0,0,0,0,0,0,0,5
"2809",35,0.9,10,496,0,1,0,0,0,0,0,0,0,6
"2810",35,0.9,11,537,0,1,0,0,0,0,0,0,0,7
"2811",35,0.9,12,535,0,1,0,0,0,0,0,0,0,8
"2812",35,0.9,13,520,0,0,1,1,0,0,0,0,0,0
"2813",35,0.9,14,552,1,1,0,1,1,0,1,1,1,0
"2814",35,0.9,15,504,1,1,0,1,0,1,0,0,2,0
"2815",35,0.9,16,488,1,1,0,1,0,0,0,0,3,0
"2816",35,0.9,17,512,1,1,0,1,0,0,0,0,4,0
"2817",35,0.9,18,512,1,1,0,1,0,0,0,0,5,0
"2818",35,0.9,19,536,1,1,0,1,0,0,0,0,6,0
"2819",35,0.9,20,480,1,1,0,1,0,0,0,0,7,0
"2820",35,0.9,21,528,1,1,0,1,0,0,0,0,8,0
"2821",35,0.9,22,528,1,1,0,1,0,0,0,0,9,0
"2822",35,0.9,23,537,1,1,0,1,0,0,0,0,10,0
"2823",35,0.9,24,503,1,1,0,1,0,0,0,0,11,0
"2824",35,0.9,25,712,0,1,1,0,1,0,0,0,0,0
"2825",35,0.9,26,616,0,1,0,0,0,1,1,0,0,1
"2826",35,0.9,27,688,1,1,1,1,1,0,0,0,0,0
"2827",35,0.9,28,544,1,1,0,1,0,1,1,0,1,0
"2828",35,0.9,29,569,1,1,0,1,0,0,0,0,2,0
"2829",35,0.9,30,543,1,1,0,1,0,0,0,0,3,0
"2830",35,0.9,31,565,1,1,0,1,0,0,0,0,4,0
"2831",35,0.9,32,515,1,1,0,1,0,0,0,0,5,0
"2832",35,0.9,33,544,1,1,0,1,0,0,0,0,6,0
"2833",35,0.9,34,624,0,1,1,0,1,0,0,0,0,0
"2834",35,0.9,35,672,0,1,0,0,0,1,1,0,0,1
"2835",35,0.9,36,641,0,1,0,0,0,0,0,0,0,2
"2836",35,0.9,37,567,0,1,0,0,0,0,0,0,0,3
"2837",35,0.9,38,623,0,0,1,1,0,0,0,0,0,0
"2838",35,0.9,39,497,1,1,0,1,1,0,1,1,1,0
"2839",35,0.9,40,722,0,1,1,0,1,1,0,0,0,0
"2840",35,0.9,41,673,0,1,0,0,0,1,1,0,0,1
"2841",35,0.9,42,629,0,1,0,0,0,0,0,0,0,2
"2842",35,0.9,43,600,0,1,0,0,0,0,0,0,0,3
"2843",35,0.9,44,600,0,1,0,0,0,0,0,0,0,4
"2844",35,0.9,45,568,0,1,0,0,0,0,0,0,0,5
"2845",35,0.9,46,688,0,1,0,0,0,0,0,0,0,6
"2846",35,0.9,47,552,0,1,0,0,0,0,0,0,0,7
"2847",35,0.9,48,560,0,1,0,0,0,0,0,0,0,8
"2848",35,0.9,49,569,0,1,0,0,0,0,0,0,0,9
"2849",35,0.9,50,591,0,1,0,0,0,0,0,0,0,10
"2850",35,0.9,51,592,0,1,0,0,0,0,0,0,0,11
"2851",35,0.9,52,610,0,1,0,0,0,0,0,0,0,12
"2852",35,0.9,53,590,0,0,1,1,0,0,0,0,0,0
"2853",35,0.9,54,557,1,1,0,1,1,0,1,1,1,0
"2854",35,0.9,55,633,1,1,0,1,0,1,0,0,2,0
"2855",35,0.9,56,587,1,1,0,1,0,0,0,0,3,0
"2856",35,0.9,57,592,1,1,0,1,0,0,0,0,4,0
"2857",35,0.9,58,727,0,1,1,0,1,0,0,0,0,0
"2858",35,0.9,59,672,0,1,0,0,0,1,1,0,0,1
"2859",35,0.9,60,632,0,1,0,0,0,0,0,0,0,2
"2860",35,0.9,61,602,0,1,0,0,0,0,0,0,0,3
"2861",35,0.9,62,575,0,1,0,0,0,0,0,0,0,4
"2862",35,0.9,63,568,0,1,0,0,0,0,0,0,0,5
"2863",35,0.9,64,592,0,1,0,0,0,0,0,0,0,6
"2864",35,0.9,65,600,0,1,0,0,0,0,0,0,0,7
"2865",35,0.9,66,608,0,1,0,0,0,0,0,0,0,8
"2866",35,0.9,67,572,0,1,0,0,0,0,0,0,0,9
"2867",35,0.9,68,525,0,1,0,0,0,0,0,0,0,10
"2868",35,0.9,69,561,0,1,0,0,0,0,0,0,0,11
"2869",35,0.9,70,542,0,1,0,0,0,0,0,0,0,12
"2870",35,0.9,71,577,0,1,0,0,0,0,0,0,0,13
"2871",35,0.9,72,559,0,1,0,0,0,0,0,0,0,14
"2872",35,0.9,73,797,1,1,1,1,1,0,0,0,0,0
"2873",35,0.9,74,533,1,1,0,1,0,1,1,0,1,0
"2874",35,0.9,75,558,1,1,0,1,0,0,0,0,2,0
"2875",35,0.9,76,568,1,1,0,1,0,0,0,0,3,0
"2876",35,0.9,77,536,1,1,0,1,0,0,0,0,4,0
"2877",35,0.9,78,528,1,1,0,1,0,0,0,0,5,0
"2878",35,0.9,79,568,1,1,0,1,0,0,0,0,6,0
"2879",35,0.9,80,496,1,1,0,1,0,0,0,0,7,0
"2880",35,0.9,81,551,1,1,0,1,0,0,0,0,8,0
"2881",35,0.9,82,561,1,1,0,1,0,0,0,0,9,0
"2882",35,0.9,83,506,1,1,0,1,0,0,0,0,10,0
"2883",35,0.9,84,575,1,0,1,0,0,0,0,0,0,0
"2884",35,0.9,85,791,0,1,0,0,1,0,1,1,0,1
"2885",35,0.9,86,552,0,1,0,0,0,1,0,0,0,2
"2886",35,0.9,87,616,0,0,1,1,0,0,0,0,0,0
"2887",35,0.9,88,528,1,1,0,1,1,0,1,1,1,0
"2888",35,0.9,89,536,1,0,1,0,0,1,0,0,0,0
"2889",35,0.9,90,776,0,1,0,0,1,0,1,1,0,1
"2890",35,0.9,91,936,1,1,1,1,1,1,0,0,0,0
"2891",35,0.9,92,528,1,1,0,1,0,1,1,0,1,0
"2892",35,0.9,93,584,1,1,0,1,0,0,0,0,2,0
"2893",35,0.9,94,626,1,1,0,1,0,0,0,0,3,0
"2894",35,0.9,95,542,1,1,0,1,0,0,0,0,4,0
"2895",35,0.9,96,584,1,1,0,1,0,0,0,0,5,0
"2896",35,0.9,97,536,1,1,0,1,0,0,0,0,6,0
"2897",35,0.9,98,512,1,1,0,1,0,0,0,0,7,0
"2898",35,0.9,99,528,1,1,0,1,0,0,0,0,8,0
"2899",35,0.9,100,520,1,1,0,1,0,0,0,0,9,0
"2900",35,0.9,101,560,1,1,0,1,0,0,0,0,10,0
"2901",35,0.9,102,616,1,1,0,1,0,0,0,0,11,0
"2902",36,0.5,2,730,1,1,1,1,0,0,0,0,12,0
"2903",36,0.5,3,525,1,1,0,1,0,0,1,0,13,0
"2904",36,0.5,4,488,1,1,0,1,0,0,0,0,14,0
"2905",36,0.5,5,513,1,1,0,1,0,0,0,0,15,0
"2906",36,0.5,6,463,1,0,1,0,0,0,0,0,0,0
"2907",36,0.5,7,1024,1,0,0,0,0,0,1,1,0,1
"2908",36,0.5,8,757,0,1,0,0,1,0,0,1,0,2
"2909",36,0.5,9,756,0,1,0,0,0,1,0,0,0,3
"2910",36,0.5,10,624,0,1,0,0,0,0,0,0,0,4
"2911",36,0.5,11,743,1,1,1,1,1,0,0,0,0,0
"2912",36,0.5,12,516,1,1,0,1,0,1,1,0,1,0
"2913",36,0.5,13,685,0,1,1,0,1,0,0,0,0,0
"2914",36,0.5,14,728,0,1,0,0,0,1,1,0,0,1
"2915",36,0.5,15,712,1,1,1,1,1,0,0,0,0,0
"2916",36,0.5,16,864,0,1,1,0,1,1,1,0,0,0
"2917",36,0.5,17,691,0,0,1,1,0,1,1,0,0,0
"2918",36,0.5,18,597,1,1,0,1,1,0,1,1,1,0
"2919",36,0.5,19,793,0,1,1,0,1,1,0,0,0,0
"2920",36,0.5,20,735,1,1,1,1,1,1,1,0,0,0
"2921",36,0.5,21,536,1,1,0,1,0,1,1,0,1,0
"2922",36,0.5,22,648,0,1,1,0,1,0,0,0,0,0
"2923",36,0.5,23,735,1,1,1,1,1,1,1,0,0,0
"2924",36,0.5,24,521,1,1,0,1,0,1,1,0,1,0
"2925",36,0.5,25,600,1,1,0,1,0,0,0,0,2,0
"2926",36,0.5,26,678,0,1,1,0,1,0,0,0,0,0
"2927",36,0.5,27,682,1,1,1,1,1,1,1,0,0,0
"2928",36,0.5,28,1096,0,1,1,0,1,1,1,0,0,0
"2929",36,0.5,29,849,0,1,0,0,0,1,1,0,0,1
"2930",36,0.5,30,719,0,1,0,0,0,0,0,0,0,2
"2931",36,0.5,31,811,1,1,1,1,1,0,0,0,0,0
"2932",36,0.5,32,709,0,1,1,0,1,1,1,0,0,0
"2933",36,0.5,33,988,1,1,1,1,1,1,1,0,0,0
"2934",36,0.5,34,632,1,1,0,1,0,1,1,0,1,0
"2935",36,0.5,35,668,0,1,1,0,1,0,0,0,0,0
"2936",36,0.5,36,656,0,0,1,1,0,1,1,0,0,0
"2937",36,0.5,37,520,1,1,0,1,1,0,1,1,1,0
"2938",36,0.5,38,512,1,1,0,1,0,1,0,0,2,0
"2939",36,0.5,39,1016,0,1,1,0,1,0,0,0,0,0
"2940",36,0.5,40,777,1,1,1,1,1,1,1,0,0,0
"2941",36,0.5,41,560,1,0,1,0,0,1,1,0,0,0
"2942",36,0.5,42,1719,0,1,0,0,1,0,1,1,0,1
"2943",36,0.5,43,936,0,1,0,0,0,1,0,0,0,2
"2944",36,0.5,44,928,0,1,0,0,0,0,0,0,0,3
"2945",36,0.5,45,544,1,1,1,1,1,0,0,0,0,0
"2946",36,0.5,46,497,1,1,0,1,0,1,1,0,1,0
"2947",36,0.5,47,496,1,0,1,0,0,0,0,0,0,0
"2948",36,0.5,48,568,0,0,1,1,1,0,1,1,0,0
"2949",36,0.5,49,535,1,1,0,1,1,1,1,1,1,0
"2950",36,0.5,50,784,0,1,1,0,1,1,0,0,0,0
"2951",36,0.5,51,705,0,1,0,0,0,1,1,0,0,1
"2952",36,0.5,52,568,0,1,0,0,0,0,0,0,0,2
"2953",36,0.5,53,607,0,1,0,0,0,0,0,0,0,3
"2954",36,0.5,54,706,1,1,1,1,1,0,0,0,0,0
"2955",36,0.5,55,534,1,1,0,1,0,1,1,0,1,0
"2956",36,0.5,56,585,1,1,0,1,0,0,0,0,2,0
"2957",36,0.5,57,623,0,1,1,0,1,0,0,0,0,0
"2958",36,0.5,58,680,1,1,1,1,1,1,1,0,0,0
"2959",36,0.5,59,689,0,1,1,0,1,1,1,0,0,0
"2960",36,0.5,60,586,1,1,1,1,1,1,1,0,0,0
"2961",36,0.5,61,686,0,1,1,0,1,1,1,0,0,0
"2962",36,0.5,62,783,1,1,1,1,1,1,1,0,0,0
"2963",36,0.5,63,690,1,1,0,1,0,1,1,0,1,0
"2964",36,0.5,64,647,0,1,1,0,1,0,0,0,0,0
"2965",36,0.5,65,1032,0,1,0,0,0,1,1,0,0,1
"2966",36,0.5,66,744,0,1,0,0,0,0,0,0,0,2
"2967",36,0.5,67,723,1,1,1,1,1,0,0,0,0,0
"2968",36,0.5,68,580,1,1,0,1,0,1,1,0,1,0
"2969",36,0.5,69,657,0,1,1,0,1,0,0,0,0,0
"2970",36,0.5,70,648,0,1,0,0,0,1,1,0,0,1
"2971",36,0.5,71,623,0,1,0,0,0,0,0,0,0,2
"2972",36,0.5,72,672,0,1,0,0,0,0,0,0,0,3
"2973",36,0.5,73,696,1,1,1,1,1,0,0,0,0,0
"2974",36,0.5,74,652,1,1,0,1,0,1,1,0,1,0
"2975",36,0.5,75,767,0,1,1,0,1,0,0,0,0,0
"2976",36,0.5,76,815,0,1,0,0,0,1,1,0,0,1
"2977",36,0.5,77,630,1,1,1,1,1,0,0,0,0,0
"2978",36,0.5,78,577,1,1,0,1,0,1,1,0,1,0
"2979",36,0.5,79,730,1,1,0,1,0,0,0,0,2,0
"2980",36,0.5,80,894,1,0,1,0,0,0,0,0,0,0
"2981",36,0.5,81,535,0,0,1,1,1,0,1,1,0,0
"2982",36,0.5,82,634,0,0,0,1,0,1,1,1,1,0
"2983",36,0.5,83,1287,0,1,1,0,0,0,0,1,0,0
"2984",36,0.5,84,720,0,1,0,0,0,0,1,0,0,1
"2985",37,0.9,2,721,1,1,1,1,1,0,0,0,0,0
"2986",37,0.9,3,513,1,1,0,1,0,1,1,0,1,0
"2987",37,0.9,4,478,1,1,0,1,0,0,0,0,2,0
"2988",37,0.9,5,522,1,1,0,1,0,0,0,0,3,0
"2989",37,0.9,6,542,1,1,0,1,0,0,0,0,4,0
"2990",37,0.9,7,552,1,1,0,1,0,0,0,0,5,0
"2991",37,0.9,8,674,0,1,1,0,1,0,0,0,0,0
"2992",37,0.9,9,766,0,1,0,0,0,1,1,0,0,1
"2993",37,0.9,10,640,0,1,0,0,0,0,0,0,0,2
"2994",37,0.9,11,520,0,1,0,0,0,0,0,0,0,3
"2995",37,0.9,12,584,0,1,0,0,0,0,0,0,0,4
"2996",37,0.9,13,610,1,1,1,1,1,0,0,0,0,0
"2997",37,0.9,14,478,1,1,0,1,0,1,1,0,1,0
"2998",37,0.9,15,595,1,1,0,1,0,0,0,0,2,0
"2999",37,0.9,16,453,1,1,0,1,0,0,0,0,3,0
"3000",37,0.9,17,521,1,1,0,1,0,0,0,0,4,0
"3001",37,0.9,18,511,1,1,0,1,0,0,0,0,5,0
"3002",37,0.9,19,552,1,1,0,1,0,0,0,0,6,0
"3003",37,0.9,20,520,1,1,0,1,0,0,0,0,7,0
"3004",37,0.9,21,584,1,1,0,1,0,0,0,0,8,0
"3005",37,0.9,22,544,1,1,0,1,0,0,0,0,9,0
"3006",37,0.9,23,704,1,1,0,1,0,0,0,0,10,0
"3007",37,0.9,24,544,1,1,0,1,0,0,0,0,11,0
"3008",37,0.9,25,528,1,1,0,1,0,0,0,0,12,0
"3009",37,0.9,26,539,1,1,0,1,0,0,0,0,13,0
"3010",37,0.9,27,533,1,1,0,1,0,0,0,0,14,0
"3011",37,0.9,28,560,1,0,1,0,0,0,0,0,0,0
"3012",37,0.9,29,939,1,0,0,0,0,0,1,1,0,1
"3013",37,0.9,30,519,0,1,0,0,1,0,0,1,0,2
"3014",37,0.9,31,614,0,1,0,0,0,1,0,0,0,3
"3015",37,0.9,32,522,0,0,1,1,0,0,0,0,0,0
"3016",37,0.9,33,494,1,1,0,1,1,0,1,1,1,0
"3017",37,0.9,34,433,1,1,0,1,0,1,0,0,2,0
"3018",37,0.9,35,391,1,1,0,1,0,0,0,0,3,0
"3019",37,0.9,36,432,1,1,0,1,0,0,0,0,4,0
"3020",37,0.9,37,472,1,1,0,1,0,0,0,0,5,0
"3021",37,0.9,38,440,1,1,0,1,0,0,0,0,6,0
"3022",37,0.9,39,506,1,1,0,1,0,0,0,0,7,0
"3023",37,0.9,40,586,1,1,0,1,0,0,0,0,8,0
"3024",37,0.9,41,564,1,1,0,1,0,0,0,0,9,0
"3025",37,0.9,42,528,1,1,0,1,0,0,0,0,10,0
"3026",37,0.9,43,568,1,1,0,1,0,0,0,0,11,0
"3027",37,0.9,44,681,0,1,1,0,1,0,0,0,0,0
"3028",37,0.9,45,648,0,1,0,0,0,1,1,0,0,1
"3029",37,0.9,46,568,0,1,0,0,0,0,0,0,0,2
"3030",37,0.9,47,543,0,1,0,0,0,0,0,0,0,3
"3031",37,0.9,48,592,0,1,0,0,0,0,0,0,0,4
"3032",37,0.9,49,552,0,1,0,0,0,0,0,0,0,5
"3033",37,0.9,50,560,0,1,0,0,0,0,0,0,0,6
"3034",37,0.9,51,588,0,1,0,0,0,0,0,0,0,7
"3035",37,0.9,52,669,0,0,1,1,0,0,0,0,0,0
"3036",37,0.9,53,1016,1,1,0,1,1,0,1,1,1,0
"3037",37,0.9,54,516,1,1,0,1,0,1,0,0,2,0
"3038",37,0.9,55,515,1,1,0,1,0,0,0,0,3,0
"3039",37,0.9,56,594,1,1,0,1,0,0,0,0,4,0
"3040",37,0.9,57,535,1,1,0,1,0,0,0,0,5,0
"3041",37,0.9,58,480,1,1,0,1,0,0,0,0,6,0
"3042",37,0.9,59,544,1,1,0,1,0,0,0,0,7,0
"3043",37,0.9,60,504,1,1,0,1,0,0,0,0,8,0
"3044",37,0.9,61,496,1,1,0,1,0,0,0,0,9,0
"3045",37,0.9,62,584,1,1,0,1,0,0,0,0,10,0
"3046",37,0.9,63,553,1,1,0,1,0,0,0,0,11,0
"3047",37,0.9,64,575,1,1,0,1,0,0,0,0,12,0
"3048",37,0.9,65,593,1,1,0,1,0,0,0,0,13,0
"3049",37,0.9,66,615,1,1,0,1,0,0,0,0,14,0
"3050",37,0.9,67,536,1,1,0,1,0,0,0,0,15,0
"3051",37,0.9,68,552,1,1,0,1,0,0,0,0,16,0
"3052",37,0.9,69,648,0,1,1,0,1,0,0,0,0,0
"3053",37,0.9,70,640,0,1,0,0,0,1,1,0,0,1
"3054",37,0.9,71,584,0,1,0,0,0,0,0,0,0,2
"3055",37,0.9,72,592,0,1,0,0,0,0,0,0,0,3
"3056",37,0.9,73,553,0,1,0,0,0,0,0,0,0,4
"3057",37,0.9,74,568,0,1,0,0,0,0,0,0,0,5
"3058",37,0.9,75,580,0,1,0,0,0,0,0,0,0,6
"3059",37,0.9,76,579,0,1,0,0,0,0,0,0,0,7
"3060",37,0.9,77,582,0,1,0,0,0,0,0,0,0,8
"3061",37,0.9,78,578,0,1,0,0,0,0,0,0,0,9
"3062",37,0.9,79,601,0,1,0,0,0,0,0,0,0,10
"3063",37,0.9,80,583,0,1,0,0,0,0,0,0,0,11
"3064",37,0.9,81,745,1,1,1,1,1,0,0,0,0,0
"3065",37,0.9,82,553,1,1,0,1,0,1,1,0,1,0
"3066",37,0.9,83,542,1,1,0,1,0,0,0,0,2,0
"3067",37,0.9,84,525,1,1,0,1,0,0,0,0,3,0
"3068",37,0.9,85,523,1,1,0,1,0,0,0,0,4,0
"3069",37,0.9,86,536,1,1,0,1,0,0,0,0,5,0
"3070",37,0.9,87,488,1,0,1,0,0,0,0,0,0,0
"3071",37,0.9,88,865,0,1,0,0,1,0,1,1,0,1
"3072",37,0.9,89,583,0,1,0,0,0,1,0,0,0,2
"3073",37,0.9,90,600,0,0,1,1,0,0,0,0,0,0
"3074",37,0.9,91,538,1,1,0,1,1,0,1,1,1,0
"3075",37,0.9,92,534,1,1,0,1,0,1,0,0,2,0
"3076",37,0.9,93,632,1,1,0,1,0,0,0,0,3,0
"3077",37,0.9,94,544,1,1,0,1,0,0,0,0,4,0
"3078",37,0.9,95,560,1,1,0,1,0,0,0,0,5,0
"3079",37,0.9,96,568,1,1,0,1,0,0,0,0,6,0
"3080",37,0.9,97,536,1,1,0,1,0,0,0,0,7,0
"3081",37,0.9,98,569,1,1,0,1,0,0,0,0,8,0
"3082",37,0.9,99,543,1,1,0,1,0,0,0,0,9,0
"3083",37,0.9,100,504,1,1,0,1,0,0,0,0,10,0
"3084",37,0.9,101,552,1,1,0,1,0,0,0,0,11,0
"3085",37,0.9,102,536,1,0,1,0,0,0,0,0,0,0
"3086",37,0.9,103,505,0,0,1,1,1,0,1,1,0,0
"3087",37,0.9,104,488,0,0,0,1,0,1,1,1,1,0
"3088",38,0.5,2,616,0,1,0,0,0,0,0,1,0,0
"3089",38,0.5,3,699,0,1,0,0,0,0,0,0,0,1
"3090",38,0.5,4,686,0,1,0,0,0,0,0,0,0,2
"3091",38,0.5,5,543,0,1,0,0,0,0,0,0,0,3
"3092",38,0.5,6,612,0,1,0,0,0,0,0,0,0,4
"3093",38,0.5,7,597,0,1,0,0,0,0,0,0,0,5
"3094",38,0.5,8,783,1,1,1,1,1,0,0,0,0,0
"3095",38,0.5,9,520,1,1,0,1,0,1,1,0,1,0
"3096",38,0.5,10,562,1,1,0,1,0,0,0,0,2,0
"3097",38,0.5,11,751,0,1,1,0,1,0,0,0,0,0
"3098",38,0.5,12,735,0,1,0,0,0,1,1,0,0,1
"3099",38,0.5,13,712,1,1,1,1,1,0,0,0,0,0
"3100",38,0.5,14,505,1,1,0,1,0,1,1,0,1,0
"3101",38,0.5,15,527,1,1,0,1,0,0,0,0,2,0
"3102",38,0.5,16,506,1,1,0,1,0,0,0,0,3,0
"3103",38,0.5,17,670,0,1,1,0,1,0,0,0,0,0
"3104",38,0.5,18,617,0,1,0,0,0,1,1,0,0,1
"3105",38,0.5,19,599,0,1,0,0,0,0,0,0,0,2
"3106",38,0.5,20,633,0,1,0,0,0,0,0,0,0,3
