trial_num,prob_same,response_num,time_taken,response,correct,switch,target
5.0,0.9,4.0,943.0,0.0,1.0,0.0,0.0
5.0,0.9,5.0,682.0,0.0,1.0,0.0,0.0
5.0,0.9,6.0,718.0,0.0,1.0,0.0,0.0
5.0,0.9,7.0,667.0,0.0,1.0,0.0,0.0
5.0,0.9,8.0,694.0,0.0,1.0,0.0,0.0
5.0,0.9,9.0,664.0,0.0,1.0,0.0,0.0
5.0,0.9,10.0,652.0,0.0,1.0,0.0,0.0
5.0,0.9,11.0,846.0,1.0,1.0,1.0,1.0
5.0,0.9,12.0,616.0,1.0,1.0,0.0,1.0
5.0,0.9,13.0,568.0,1.0,1.0,0.0,1.0
5.0,0.9,14.0,518.0,1.0,1.0,0.0,1.0
5.0,0.9,15.0,496.0,1.0,1.0,0.0,1.0
5.0,0.9,16.0,499.0,1.0,1.0,0.0,1.0
5.0,0.9,17.0,479.0,1.0,1.0,0.0,1.0
5.0,0.9,18.0,470.0,1.0,1.0,0.0,1.0
5.0,0.9,19.0,441.0,1.0,0.0,1.0,0.0
5.0,0.9,20.0,1521.0,0.0,1.0,0.0,0.0
5.0,0.9,21.0,822.0,0.0,1.0,0.0,0.0
5.0,0.9,22.0,759.0,0.0,1.0,0.0,0.0
5.0,0.9,23.0,689.0,0.0,1.0,0.0,0.0
5.0,0.9,24.0,718.0,0.0,1.0,0.0,0.0
5.0,0.9,25.0,688.0,0.0,1.0,0.0,0.0
5.0,0.9,26.0,749.0,0.0,1.0,0.0,0.0
5.0,0.9,27.0,661.0,0.0,0.0,1.0,1.0
5.0,0.9,28.0,664.0,1.0,1.0,0.0,1.0
5.0,0.9,29.0,604.0,1.0,1.0,0.0,1.0
5.0,0.9,30.0,488.0,1.0,1.0,0.0,1.0
5.0,0.9,31.0,511.0,1.0,1.0,0.0,1.0
5.0,0.9,32.0,480.0,1.0,1.0,0.0,1.0
5.0,0.9,33.0,471.0,1.0,1.0,0.0,1.0
5.0,0.9,34.0,514.0,1.0,1.0,0.0,1.0
5.0,0.9,35.0,490.0,1.0,1.0,0.0,1.0
5.0,0.9,36.0,464.0,1.0,1.0,0.0,1.0
5.0,0.9,37.0,490.0,1.0,1.0,0.0,1.0
5.0,0.9,38.0,449.0,1.0,1.0,0.0,1.0
5.0,0.9,39.0,478.0,1.0,1.0,0.0,1.0
5.0,0.9,40.0,571.0,1.0,1.0,0.0,1.0
5.0,0.9,41.0,518.0,1.0,1.0,0.0,1.0
5.0,0.9,42.0,462.0,1.0,1.0,0.0,1.0
5.0,0.9,43.0,456.0,1.0,1.0,0.0,1.0
5.0,0.9,44.0,482.0,1.0,1.0,0.0,1.0
5.0,0.9,45.0,496.0,1.0,1.0,0.0,1.0
5.0,0.9,46.0,495.0,1.0,1.0,0.0,1.0
5.0,0.9,47.0,483.0,1.0,1.0,0.0,1.0
5.0,0.9,48.0,502.0,1.0,1.0,0.0,1.0
5.0,0.9,49.0,495.0,1.0,1.0,0.0,1.0
5.0,0.9,50.0,523.0,1.0,1.0,0.0,1.0
5.0,0.9,51.0,480.0,1.0,1.0,0.0,1.0
5.0,0.9,52.0,487.0,1.0,1.0,0.0,1.0
5.0,0.9,53.0,480.0,1.0,1.0,0.0,1.0
5.0,0.9,54.0,466.0,1.0,1.0,0.0,1.0
5.0,0.9,55.0,535.0,1.0,1.0,0.0,1.0
5.0,0.9,56.0,518.0,1.0,1.0,0.0,1.0
5.0,0.9,57.0,482.0,1.0,1.0,0.0,1.0
5.0,0.9,58.0,454.0,1.0,1.0,0.0,1.0
5.0,0.9,59.0,494.0,1.0,1.0,0.0,1.0
5.0,0.9,60.0,468.0,1.0,1.0,0.0,1.0
5.0,0.9,61.0,432.0,1.0,1.0,0.0,1.0
5.0,0.9,62.0,473.0,1.0,1.0,0.0,1.0
5.0,0.9,63.0,450.0,1.0,1.0,0.0,1.0
5.0,0.9,64.0,428.0,1.0,1.0,0.0,1.0
5.0,0.9,65.0,437.0,1.0,0.0,1.0,0.0
5.0,0.9,66.0,1609.0,0.0,1.0,0.0,0.0
5.0,0.9,67.0,736.0,0.0,1.0,0.0,0.0
5.0,0.9,68.0,625.0,0.0,1.0,0.0,0.0
5.0,0.9,69.0,560.0,0.0,1.0,0.0,0.0
5.0,0.9,70.0,581.0,0.0,1.0,0.0,0.0
5.0,0.9,71.0,602.0,0.0,1.0,0.0,0.0
5.0,0.9,72.0,571.0,0.0,1.0,0.0,0.0
5.0,0.9,73.0,546.0,0.0,0.0,1.0,1.0
5.0,0.9,74.0,586.0,1.0,1.0,0.0,1.0
5.0,0.9,75.0,586.0,1.0,1.0,0.0,1.0
5.0,0.9,76.0,496.0,1.0,1.0,0.0,1.0
5.0,0.9,77.0,482.0,1.0,1.0,0.0,1.0
5.0,0.9,78.0,420.0,1.0,1.0,0.0,1.0
5.0,0.9,79.0,447.0,1.0,0.0,1.0,0.0
5.0,0.9,80.0,457.0,0.0,1.0,0.0,0.0
5.0,0.9,81.0,899.0,0.0,1.0,0.0,0.0
5.0,0.9,82.0,645.0,0.0,1.0,0.0,0.0
5.0,0.9,83.0,564.0,0.0,0.0,1.0,1.0
5.0,0.9,84.0,400.0,1.0,1.0,0.0,1.0
5.0,0.9,85.0,535.0,1.0,1.0,0.0,1.0
5.0,0.9,86.0,443.0,1.0,1.0,0.0,1.0
5.0,0.9,87.0,411.0,1.0,1.0,0.0,1.0
5.0,0.9,88.0,424.0,1.0,1.0,0.0,1.0
5.0,0.9,89.0,385.0,1.0,1.0,0.0,1.0
5.0,0.9,90.0,399.0,1.0,1.0,0.0,1.0
5.0,0.9,91.0,354.0,1.0,1.0,0.0,1.0
5.0,0.9,92.0,365.0,1.0,1.0,0.0,1.0
5.0,0.9,93.0,335.0,1.0,1.0,0.0,1.0
5.0,0.9,94.0,315.0,1.0,1.0,0.0,1.0
5.0,0.9,95.0,329.0,1.0,1.0,0.0,1.0
5.0,0.9,96.0,306.0,1.0,1.0,0.0,1.0
5.0,0.9,97.0,308.0,1.0,1.0,0.0,1.0
5.0,0.9,98.0,325.0,1.0,1.0,0.0,1.0
5.0,0.9,99.0,316.0,1.0,1.0,0.0,1.0
5.0,0.9,100.0,326.0,1.0,1.0,0.0,1.0
5.0,0.9,101.0,314.0,1.0,1.0,0.0,1.0
5.0,0.9,102.0,336.0,1.0,1.0,0.0,1.0
5.0,0.9,103.0,316.0,1.0,1.0,0.0,1.0
5.0,0.9,104.0,322.0,1.0,0.0,1.0,0.0
5.0,0.9,105.0,826.0,0.0,1.0,0.0,0.0
5.0,0.9,106.0,759.0,0.0,1.0,0.0,0.0
5.0,0.9,107.0,449.0,0.0,1.0,0.0,0.0
5.0,0.9,108.0,440.0,0.0,1.0,0.0,0.0
6.0,0.8,2.0,884.0,1.0,1.0,1.0,1.0
6.0,0.8,3.0,468.0,1.0,1.0,0.0,1.0
6.0,0.8,4.0,391.0,1.0,1.0,0.0,1.0
6.0,0.8,5.0,338.0,1.0,0.0,1.0,0.0
6.0,0.8,6.0,1473.0,0.0,1.0,0.0,0.0
6.0,0.8,7.0,1029.0,1.0,1.0,1.0,1.0
6.0,0.8,8.0,634.0,1.0,1.0,0.0,1.0
6.0,0.8,9.0,419.0,1.0,1.0,0.0,1.0
6.0,0.8,10.0,466.0,1.0,1.0,0.0,1.0
6.0,0.8,11.0,1080.0,0.0,1.0,1.0,0.0
6.0,0.8,12.0,753.0,0.0,1.0,0.0,0.0
6.0,0.8,13.0,515.0,0.0,0.0,1.0,1.0
6.0,0.8,14.0,573.0,1.0,1.0,0.0,1.0
6.0,0.8,15.0,540.0,1.0,1.0,0.0,1.0
6.0,0.8,16.0,406.0,1.0,0.0,1.0,0.0
6.0,0.8,17.0,1689.0,0.0,1.0,0.0,0.0
6.0,0.8,18.0,805.0,1.0,1.0,1.0,1.0
6.0,0.8,19.0,732.0,0.0,1.0,1.0,0.0
6.0,0.8,20.0,923.0,0.0,0.0,1.0,1.0
6.0,0.8,21.0,804.0,1.0,1.0,0.0,1.0
6.0,0.8,22.0,767.0,1.0,1.0,0.0,1.0
6.0,0.8,23.0,610.0,1.0,1.0,0.0,1.0
6.0,0.8,24.0,558.0,1.0,1.0,0.0,1.0
6.0,0.8,25.0,528.0,1.0,1.0,0.0,1.0
6.0,0.8,26.0,514.0,1.0,1.0,0.0,1.0
6.0,0.8,27.0,425.0,1.0,1.0,0.0,1.0
6.0,0.8,28.0,366.0,1.0,0.0,1.0,0.0
6.0,0.8,29.0,1318.0,0.0,1.0,0.0,0.0
6.0,0.8,30.0,1116.0,0.0,1.0,0.0,0.0
6.0,0.8,31.0,1038.0,0.0,1.0,0.0,0.0
6.0,0.8,32.0,824.0,0.0,1.0,0.0,0.0
6.0,0.8,33.0,673.0,0.0,0.0,1.0,1.0
6.0,0.8,34.0,661.0,1.0,1.0,0.0,1.0
6.0,0.8,35.0,560.0,1.0,1.0,0.0,1.0
6.0,0.8,36.0,601.0,1.0,1.0,0.0,1.0
6.0,0.8,37.0,605.0,1.0,1.0,0.0,1.0
6.0,0.8,38.0,855.0,0.0,1.0,1.0,0.0
6.0,0.8,39.0,1249.0,0.0,1.0,0.0,0.0
6.0,0.8,40.0,1063.0,0.0,1.0,0.0,0.0
6.0,0.8,41.0,790.0,0.0,1.0,0.0,0.0
6.0,0.8,42.0,855.0,0.0,1.0,0.0,0.0
6.0,0.8,43.0,801.0,0.0,1.0,0.0,0.0
6.0,0.8,44.0,802.0,0.0,1.0,0.0,0.0
6.0,0.8,45.0,980.0,1.0,1.0,1.0,1.0
